entry_time,exit_time,entry_price,exit_price,direction,pips,net_pips,cost_pips,net_profit,lot_size,candles_held,exit_reason,rule_id
2007-11-06 10:40:00,2007-11-06 11:40:00,817.883,821.25,BUY,336.7,332.7,4.0,232.89,0.07,12,TIME_EXIT,2
2007-11-06 11:50:00,2007-11-06 12:05:00,820.643,819.143,BUY,-150.0,-154.0,4.0,-107.8,0.07,3,STOP_LOSS,2
2007-11-06 12:25:00,2007-11-06 13:25:00,819.083,817.583,BUY,-150.0,-154.0,4.0,-107.8,0.07,12,STOP_LOSS,2
2007-11-06 13:35:00,2007-11-06 14:35:00,819.153,821.95,BUY,279.7,275.7,4.0,192.99,0.07,12,TIME_EXIT,2
2007-11-06 14:45:00,2007-11-06 15:45:00,821.633,823.18,BUY,154.7,150.7,4.0,105.49,0.07,12,TIME_EXIT,2
2007-11-06 15:55:00,2007-11-06 16:55:00,821.863,822.51,BUY,64.7,60.7,4.0,42.49,0.07,12,TIME_EXIT,2
2007-11-06 17:05:00,2007-11-06 17:40:00,821.723,820.223,BUY,-150.0,-154.0,4.0,-107.8,0.07,7,STOP_LOSS,2
2007-11-06 17:50:00,2007-11-06 18:50:00,820.553,820.82,BUY,26.7,22.7,4.0,15.89,0.07,12,TIME_EXIT,2
2007-11-06 20:15:00,2007-11-06 21:15:00,821.303,824.23,BUY,292.7,288.7,4.0,202.09,0.07,12,TIME_EXIT,2
2007-11-06 22:05:00,2007-11-06 22:10:00,824.553,823.053,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2007-11-06 23:05:00,2007-11-07 00:05:00,823.263,823.92,BUY,65.7,61.7,4.0,43.19,0.07,12,TIME_EXIT,2
2007-12-02 23:05:00,2007-12-03 00:05:00,784.203,785.32,BUY,111.7,107.7,4.0,75.39,0.07,12,TIME_EXIT,2
2007-12-03 00:15:00,2007-12-03 01:15:00,785.863,786.21,BUY,34.7,30.7,4.0,21.49,0.07,12,TIME_EXIT,2
2007-12-03 01:45:00,2007-12-03 02:45:00,787.643,788.13,BUY,48.7,44.7,4.0,31.29,0.07,12,TIME_EXIT,2
2007-12-03 03:00:00,2007-12-03 03:55:00,788.243,786.743,BUY,-150.0,-154.0,4.0,-107.8,0.07,11,STOP_LOSS,2
2007-12-03 04:25:00,2007-12-03 05:25:00,787.273,787.42,BUY,14.7,10.7,4.0,7.49,0.07,12,TIME_EXIT,2
2007-12-03 05:35:00,2007-12-03 06:35:00,787.393,789.98,BUY,258.7,254.7,4.0,178.29,0.07,12,TIME_EXIT,2
2007-12-03 06:50:00,2007-12-03 07:45:00,789.883,788.383,BUY,-150.0,-154.0,4.0,-107.8,0.07,11,STOP_LOSS,2
2007-12-03 07:55:00,2007-12-03 08:05:00,788.273,786.773,BUY,-150.0,-154.0,4.0,-107.8,0.07,2,STOP_LOSS,2
2007-12-03 08:20:00,2007-12-03 09:00:00,785.653,784.0,BUY,-165.3,-169.3,4.0,-118.51,0.07,8,STOP_LOSS_GAP,2
2007-12-03 09:10:00,2007-12-03 10:10:00,783.863,784.69,BUY,82.7,78.7,4.0,55.09,0.07,12,TIME_EXIT,2
2007-12-03 13:05:00,2007-12-03 14:05:00,781.143,784.13,BUY,298.7,294.7,4.0,206.29,0.07,12,TIME_EXIT,2
2007-12-03 14:15:00,2007-12-03 14:55:00,784.333,782.833,BUY,-150.0,-154.0,4.0,-107.8,0.07,8,STOP_LOSS,2
2007-12-03 15:05:00,2007-12-03 16:05:00,783.773,786.74,BUY,296.7,292.7,4.0,204.89,0.07,12,TIME_EXIT,2
2007-12-03 16:25:00,2007-12-03 16:55:00,787.163,785.663,BUY,-150.0,-154.0,4.0,-107.8,0.07,6,STOP_LOSS,2
2007-12-03 17:05:00,2007-12-03 18:05:00,785.703,786.96,BUY,125.7,121.7,4.0,85.19,0.07,12,TIME_EXIT,2
2007-12-03 18:15:00,2007-12-03 19:15:00,786.763,790.0,BUY,323.7,319.7,4.0,223.79,0.07,12,TIME_EXIT,2
2007-12-03 19:25:00,2007-12-03 20:25:00,789.553,790.54,BUY,98.7,94.7,4.0,66.29,0.07,12,TIME_EXIT,2
2007-12-03 20:35:00,2007-12-03 21:35:00,790.503,791.21,BUY,70.7,66.7,4.0,46.69,0.07,12,TIME_EXIT,2
2007-12-03 22:00:00,2007-12-03 23:00:00,794.163,793.14,BUY,-102.3,-106.3,4.0,-74.41,0.07,12,TIME_EXIT,2
2007-12-03 23:10:00,2007-12-04 00:00:00,792.523,791.023,BUY,-150.0,-154.0,4.0,-107.8,0.07,10,STOP_LOSS,2
2007-12-04 00:10:00,2007-12-04 01:10:00,791.583,791.05,BUY,-53.3,-57.3,4.0,-40.11,0.07,12,TIME_EXIT,2
2007-12-04 01:20:00,2007-12-04 02:20:00,791.393,791.86,BUY,46.7,42.7,4.0,29.89,0.07,12,TIME_EXIT,2
2007-12-04 02:30:00,2007-12-04 03:00:00,792.113,790.613,BUY,-150.0,-154.0,4.0,-107.8,0.07,6,STOP_LOSS,2
2007-12-04 03:15:00,2007-12-04 04:15:00,790.043,789.92,BUY,-12.3,-16.3,4.0,-11.41,0.07,12,TIME_EXIT,2
2007-12-04 05:05:00,2007-12-04 06:05:00,789.773,790.58,BUY,80.7,76.7,4.0,53.69,0.07,12,TIME_EXIT,2
2007-12-04 17:05:00,2007-12-04 18:05:00,798.643,802.28,BUY,363.7,359.7,4.0,251.79,0.07,12,TIME_EXIT,2
2007-12-04 18:20:00,2007-12-04 19:20:00,801.563,803.24,BUY,167.7,163.7,4.0,114.59,0.07,12,TIME_EXIT,2
2007-12-04 19:35:00,2007-12-04 20:25:00,803.453,801.953,BUY,-150.0,-154.0,4.0,-107.8,0.07,10,STOP_LOSS,2
2007-12-04 20:35:00,2007-12-04 21:35:00,801.463,802.17,BUY,70.7,66.7,4.0,46.69,0.07,12,TIME_EXIT,2
2007-12-04 21:55:00,2007-12-04 22:55:00,801.953,800.65,BUY,-130.3,-134.3,4.0,-94.01,0.07,12,TIME_EXIT,2
2007-12-04 23:05:00,2007-12-05 00:05:00,801.303,801.93,BUY,62.7,58.7,4.0,41.09,0.07,12,TIME_EXIT,2
2007-12-05 00:15:00,2007-12-05 01:15:00,803.013,804.44,BUY,142.7,138.7,4.0,97.09,0.07,12,TIME_EXIT,2
2007-12-05 01:45:00,2007-12-05 02:45:00,803.673,803.61,BUY,-6.3,-10.3,4.0,-7.21,0.07,12,TIME_EXIT,2
2007-12-05 02:55:00,2007-12-05 03:40:00,803.573,802.073,BUY,-150.0,-154.0,4.0,-107.8,0.07,9,STOP_LOSS,2
2007-12-05 03:50:00,2007-12-05 04:50:00,801.993,803.55,BUY,155.7,151.7,4.0,106.19,0.07,12,TIME_EXIT,2
2007-12-05 05:05:00,2007-12-05 06:05:00,803.523,803.84,BUY,31.7,27.7,4.0,19.39,0.07,12,TIME_EXIT,2
2007-12-05 06:15:00,2007-12-05 07:15:00,805.073,805.33,BUY,25.7,21.7,4.0,15.19,0.07,12,TIME_EXIT,2
2007-12-05 07:35:00,2007-12-05 08:00:00,804.203,802.703,BUY,-150.0,-154.0,4.0,-107.8,0.07,5,STOP_LOSS,2
2007-12-05 08:10:00,2007-12-05 09:10:00,801.313,802.56,BUY,124.7,120.7,4.0,84.49,0.07,12,TIME_EXIT,2
2007-12-05 09:20:00,2007-12-05 10:00:00,802.943,801.443,BUY,-150.0,-154.0,4.0,-107.8,0.07,8,STOP_LOSS,2
2007-12-05 10:20:00,2007-12-05 11:20:00,801.583,803.21,BUY,162.7,158.7,4.0,111.09,0.07,12,TIME_EXIT,2
2007-12-05 11:35:00,2007-12-05 12:25:00,803.183,801.683,BUY,-150.0,-154.0,4.0,-107.8,0.07,10,STOP_LOSS,2
2007-12-05 12:40:00,2007-12-05 13:20:00,801.273,799.773,BUY,-150.0,-154.0,4.0,-107.8,0.07,8,STOP_LOSS,2
2007-12-05 17:05:00,2007-12-05 18:05:00,796.743,798.88,BUY,213.7,209.7,4.0,146.79,0.07,12,TIME_EXIT,2
2007-12-05 18:25:00,2007-12-05 19:15:00,796.243,794.743,BUY,-150.0,-154.0,4.0,-107.8,0.07,10,STOP_LOSS,2
2007-12-05 19:25:00,2007-12-05 19:40:00,793.363,791.863,BUY,-150.0,-154.0,4.0,-107.8,0.07,3,STOP_LOSS,2
2007-12-05 20:00:00,2007-12-05 21:00:00,793.253,796.56,BUY,330.7,326.7,4.0,228.69,0.07,12,TIME_EXIT,2
2007-12-05 21:15:00,2007-12-05 22:15:00,795.243,795.02,BUY,-22.3,-26.3,4.0,-18.41,0.07,12,TIME_EXIT,2
2007-12-05 22:55:00,2007-12-05 23:10:00,794.823,793.323,BUY,-150.0,-154.0,4.0,-107.8,0.07,3,STOP_LOSS,2
2007-12-05 23:20:00,2007-12-05 23:45:00,794.313,792.813,BUY,-150.0,-154.0,4.0,-107.8,0.07,5,STOP_LOSS,2
2007-12-05 23:55:00,2007-12-06 00:55:00,793.963,794.64,BUY,67.7,63.7,4.0,44.59,0.07,12,TIME_EXIT,2
2007-12-06 01:05:00,2007-12-06 01:35:00,794.663,793.163,BUY,-150.0,-154.0,4.0,-107.8,0.07,6,STOP_LOSS,2
2007-12-06 01:55:00,2007-12-06 02:20:00,793.303,791.803,BUY,-150.0,-154.0,4.0,-107.8,0.07,5,STOP_LOSS,2
2007-12-06 02:35:00,2007-12-06 03:35:00,792.093,792.38,BUY,28.7,24.7,4.0,17.29,0.07,12,TIME_EXIT,2
2007-12-06 04:05:00,2007-12-06 05:05:00,792.133,790.83,BUY,-130.3,-134.3,4.0,-94.01,0.07,12,TIME_EXIT,2
2007-12-06 05:15:00,2007-12-06 06:15:00,791.143,792.87,BUY,172.7,168.7,4.0,118.09,0.07,12,TIME_EXIT,2
2007-12-06 06:35:00,2007-12-06 07:35:00,792.243,792.32,BUY,7.7,3.7,4.0,2.59,0.07,12,TIME_EXIT,2
2007-12-06 07:55:00,2007-12-06 08:55:00,788.733,789.31,BUY,57.7,53.7,4.0,37.59,0.07,12,TIME_EXIT,2
2007-12-06 09:05:00,2007-12-06 10:05:00,789.843,789.14,BUY,-70.3,-74.3,4.0,-52.01,0.07,12,TIME_EXIT,2
2007-12-06 10:40:00,2007-12-06 10:55:00,788.703,787.203,BUY,-150.0,-154.0,4.0,-107.8,0.07,3,STOP_LOSS,2
2007-12-06 11:05:00,2007-12-06 11:40:00,787.123,785.623,BUY,-150.0,-154.0,4.0,-107.8,0.07,7,STOP_LOSS,2
2007-12-06 11:50:00,2007-12-06 12:50:00,785.503,787.22,BUY,171.7,167.7,4.0,117.39,0.07,12,TIME_EXIT,2
2007-12-06 13:10:00,2007-12-06 13:30:00,788.923,787.423,BUY,-150.0,-154.0,4.0,-107.8,0.07,4,STOP_LOSS,2
2007-12-06 14:00:00,2007-12-06 15:00:00,789.953,798.4,BUY,844.7,840.7,4.0,588.49,0.07,12,TIME_EXIT,2
2007-12-06 16:05:00,2007-12-06 16:10:00,801.523,800.023,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,4
2007-12-06 16:20:00,2007-12-06 17:20:00,800.383,803.45,BUY,306.7,302.7,4.0,211.89,0.07,12,TIME_EXIT,4
2007-12-06 17:40:00,2007-12-06 17:45:00,804.443,802.943,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2007-12-06 18:00:00,2007-12-06 18:20:00,802.883,801.383,BUY,-150.0,-154.0,4.0,-107.8,0.07,4,STOP_LOSS,2
2007-12-06 18:30:00,2007-12-06 19:30:00,801.243,801.46,BUY,21.7,17.7,4.0,12.39,0.07,12,TIME_EXIT,2
2007-12-06 19:40:00,2007-12-06 20:40:00,801.693,803.11,BUY,141.7,137.7,4.0,96.39,0.07,12,TIME_EXIT,2
2007-12-06 20:55:00,2007-12-06 21:55:00,802.943,801.92,BUY,-102.3,-106.3,4.0,-74.41,0.07,12,TIME_EXIT,2
2007-12-06 23:05:00,2007-12-07 00:05:00,801.423,802.72,BUY,129.7,125.7,4.0,87.99,0.07,12,TIME_EXIT,2
2008-01-01 00:05:00,2008-01-01 01:05:00,833.243,833.3,BUY,5.7,1.7,4.0,1.19,0.07,12,TIME_EXIT,2
2008-01-01 01:20:00,2008-01-01 02:20:00,833.333,833.27,BUY,-6.3,-10.3,4.0,-7.21,0.07,12,TIME_EXIT,2
2008-01-01 02:30:00,2008-01-01 03:30:00,833.303,833.3,BUY,-0.3,-4.3,4.0,-3.01,0.07,12,TIME_EXIT,2
2008-01-01 03:40:00,2008-01-01 04:40:00,833.323,833.29,BUY,-3.3,-7.3,4.0,-5.11,0.07,12,TIME_EXIT,2
2008-01-01 04:55:00,2008-01-01 06:00:00,833.323,833.29,BUY,-3.3,-7.3,4.0,-5.11,0.07,12,TIME_EXIT,2
2008-01-01 06:15:00,2008-01-01 07:15:00,833.293,833.34,BUY,4.7,0.7,4.0,0.49,0.07,12,TIME_EXIT,2
2008-01-01 07:35:00,2008-01-01 08:35:00,833.303,833.3,BUY,-0.3,-4.3,4.0,-3.01,0.07,12,TIME_EXIT,2
2008-01-01 08:55:00,2008-01-01 09:55:00,833.303,833.3,BUY,-0.3,-4.3,4.0,-3.01,0.07,12,TIME_EXIT,2
2008-01-01 10:05:00,2008-01-01 11:05:00,833.333,833.22,BUY,-11.3,-15.3,4.0,-10.71,0.07,12,TIME_EXIT,2
2008-01-01 11:15:00,2008-01-01 12:20:00,833.293,833.31,BUY,1.7,-2.3,4.0,-1.61,0.07,12,TIME_EXIT,2
2008-01-01 12:40:00,2008-01-01 13:40:00,833.283,833.29,BUY,0.7,-3.3,4.0,-2.31,0.07,12,TIME_EXIT,2
2008-01-01 13:55:00,2008-01-01 14:55:00,833.263,833.31,BUY,4.7,0.7,4.0,0.49,0.07,12,TIME_EXIT,2
2008-01-01 15:15:00,2008-01-01 16:15:00,833.293,833.3,BUY,0.7,-3.3,4.0,-2.31,0.07,12,TIME_EXIT,2
2008-01-01 16:25:00,2008-01-01 17:25:00,833.313,833.28,BUY,-3.3,-7.3,4.0,-5.11,0.07,12,TIME_EXIT,2
2008-01-01 17:40:00,2008-01-01 18:45:00,833.303,833.3,BUY,-0.3,-4.3,4.0,-3.01,0.07,12,TIME_EXIT,2
2008-01-01 19:15:00,2008-01-01 20:15:00,833.293,833.3,BUY,0.7,-3.3,4.0,-2.31,0.07,12,TIME_EXIT,2
2008-01-01 20:25:00,2008-01-01 21:25:00,833.313,833.32,BUY,0.7,-3.3,4.0,-2.31,0.07,12,TIME_EXIT,2
2008-01-01 21:35:00,2008-01-01 22:35:00,833.303,833.3,BUY,-0.3,-4.3,4.0,-3.01,0.07,12,TIME_EXIT,2
2008-01-01 22:45:00,2008-01-01 23:45:00,833.323,833.32,BUY,-0.3,-4.3,4.0,-3.01,0.07,12,TIME_EXIT,2
2008-01-02 00:05:00,2008-01-02 01:05:00,835.413,838.14,BUY,272.7,268.7,4.0,188.09,0.07,12,TIME_EXIT,2
2008-01-02 01:15:00,2008-01-02 02:15:00,838.253,838.06,BUY,-19.3,-23.3,4.0,-16.31,0.07,12,TIME_EXIT,2
2008-01-02 02:30:00,2008-01-02 03:05:00,838.123,836.623,BUY,-150.0,-154.0,4.0,-107.8,0.07,7,STOP_LOSS,2
2008-01-02 03:20:00,2008-01-02 04:15:00,836.193,834.693,BUY,-150.0,-154.0,4.0,-107.8,0.07,11,STOP_LOSS,2
2008-01-02 04:25:00,2008-01-02 05:25:00,834.643,835.74,BUY,109.7,105.7,4.0,73.99,0.07,12,TIME_EXIT,2
2008-01-02 05:40:00,2008-01-02 06:15:00,836.423,834.923,BUY,-150.0,-154.0,4.0,-107.8,0.07,7,STOP_LOSS,2
2008-01-02 06:25:00,2008-01-02 07:25:00,835.433,837.32,BUY,188.7,184.7,4.0,129.29,0.07,12,TIME_EXIT,2
2008-01-02 07:35:00,2008-01-02 08:35:00,837.483,840.51,BUY,302.7,298.7,4.0,209.09,0.07,12,TIME_EXIT,2
2008-01-02 08:45:00,2008-01-02 09:45:00,840.283,840.16,BUY,-12.3,-16.3,4.0,-11.41,0.07,12,TIME_EXIT,2
2008-01-02 10:00:00,2008-01-02 11:00:00,840.083,842.32,BUY,223.7,219.7,4.0,153.79,0.07,12,TIME_EXIT,2
2008-01-02 11:25:00,2008-01-02 12:25:00,843.163,842.16,BUY,-100.3,-104.3,4.0,-73.01,0.07,12,TIME_EXIT,2
2008-01-02 12:35:00,2008-01-02 13:35:00,842.413,845.64,BUY,322.7,318.7,4.0,223.09,0.07,12,TIME_EXIT,2
2008-01-02 15:15:00,2008-01-02 16:15:00,846.043,856.17,BUY,1012.7,1008.7,4.0,706.09,0.07,12,TIME_EXIT,2
2008-01-02 16:30:00,2008-01-02 17:30:00,856.793,858.23,BUY,143.7,139.7,4.0,97.79,0.07,12,TIME_EXIT,2
2008-01-02 19:00:00,2008-01-02 20:00:00,856.173,856.64,BUY,46.7,42.7,4.0,29.89,0.07,12,TIME_EXIT,2
2008-01-02 20:10:00,2008-01-02 21:10:00,856.993,857.69,BUY,69.7,65.7,4.0,45.99,0.07,12,TIME_EXIT,2
2008-01-02 21:50:00,2008-01-02 22:55:00,856.843,857.59,BUY,74.7,70.7,4.0,49.49,0.07,12,TIME_EXIT,2
2008-01-03 05:05:00,2008-01-03 06:05:00,856.093,856.17,BUY,7.7,3.7,4.0,2.59,0.07,12,TIME_EXIT,2
2008-01-03 06:15:00,2008-01-03 07:15:00,856.413,857.95,BUY,153.7,149.7,4.0,104.79,0.07,12,TIME_EXIT,2
2008-01-03 07:25:00,2008-01-03 08:25:00,856.953,862.54,BUY,558.7,554.7,4.0,388.29,0.07,12,TIME_EXIT,2
2008-01-03 08:45:00,2008-01-03 09:45:00,861.433,865.23,BUY,379.7,375.7,4.0,262.99,0.07,12,TIME_EXIT,2
2008-01-03 09:55:00,2008-01-03 10:55:00,864.293,867.0,BUY,270.7,266.7,4.0,186.69,0.07,12,TIME_EXIT,2
2008-01-03 11:05:00,2008-01-03 11:50:00,866.653,865.153,BUY,-150.0,-154.0,4.0,-107.8,0.07,9,STOP_LOSS,2
2008-01-03 12:10:00,2008-01-03 12:45:00,866.173,864.673,BUY,-150.0,-154.0,4.0,-107.8,0.07,7,STOP_LOSS,2
2008-01-03 16:25:00,2008-01-03 17:25:00,863.303,866.06,BUY,275.7,271.7,4.0,190.19,0.07,12,TIME_EXIT,2
2008-01-03 17:50:00,2008-01-03 18:50:00,863.303,864.62,BUY,131.7,127.7,4.0,89.39,0.07,12,TIME_EXIT,2
2008-01-03 20:05:00,2008-01-03 21:05:00,861.913,863.74,BUY,182.7,178.7,4.0,125.09,0.07,12,TIME_EXIT,2
2008-01-03 21:15:00,2008-01-03 22:15:00,863.063,863.81,BUY,74.7,70.7,4.0,49.49,0.07,12,TIME_EXIT,2
2008-01-03 23:05:00,2008-01-04 00:05:00,863.063,865.12,BUY,205.7,201.7,4.0,141.19,0.07,12,TIME_EXIT,2
2008-01-04 00:15:00,2008-01-04 01:05:00,866.523,865.023,BUY,-150.0,-154.0,4.0,-107.8,0.07,10,STOP_LOSS,2
2008-01-04 01:50:00,2008-01-04 02:50:00,864.903,865.19,BUY,28.7,24.7,4.0,17.29,0.07,12,TIME_EXIT,2
2008-01-04 03:05:00,2008-01-04 04:05:00,865.003,864.21,BUY,-79.3,-83.3,4.0,-58.31,0.07,12,TIME_EXIT,2
2008-01-04 04:15:00,2008-01-04 05:15:00,864.043,864.73,BUY,68.7,64.7,4.0,45.29,0.07,12,TIME_EXIT,2
2008-01-04 05:40:00,2008-01-04 06:30:00,864.213,862.713,BUY,-150.0,-154.0,4.0,-107.8,0.07,10,STOP_LOSS,2
2008-01-04 06:45:00,2008-01-04 07:45:00,863.513,862.76,BUY,-75.3,-79.3,4.0,-55.51,0.07,12,TIME_EXIT,2
2008-01-04 08:00:00,2008-01-04 09:00:00,861.653,861.37,BUY,-28.3,-32.3,4.0,-22.61,0.07,12,TIME_EXIT,2
2008-01-04 11:15:00,2008-01-04 12:15:00,858.583,860.8,BUY,221.7,217.7,4.0,152.39,0.07,12,TIME_EXIT,2
2008-01-04 12:30:00,2008-01-04 13:30:00,861.303,867.19,BUY,588.7,584.7,4.0,409.29,0.07,12,TIME_EXIT,2
2008-01-04 13:55:00,2008-01-04 14:00:00,864.833,863.333,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2008-01-04 14:10:00,2008-01-04 14:40:00,863.063,861.563,BUY,-150.0,-154.0,4.0,-107.8,0.07,6,STOP_LOSS,2
2008-01-04 15:05:00,2008-01-04 16:05:00,855.153,857.38,BUY,222.7,218.7,4.0,153.09,0.07,12,TIME_EXIT,2
2008-01-04 16:40:00,2008-01-04 17:40:00,858.583,862.43,BUY,384.7,380.7,4.0,266.49,0.07,12,TIME_EXIT,2
2008-01-04 18:10:00,2008-01-04 18:35:00,863.433,861.933,BUY,-150.0,-154.0,4.0,-107.8,0.07,5,STOP_LOSS,2
2008-01-04 18:45:00,2008-01-04 19:45:00,860.283,861.64,BUY,135.7,131.7,4.0,92.19,0.07,12,TIME_EXIT,2
2008-01-04 20:00:00,2008-01-04 21:00:00,859.933,860.86,BUY,92.7,88.7,4.0,62.09,0.07,12,TIME_EXIT,2
2008-01-04 21:25:00,2008-01-04 21:45:00,861.003,859.503,BUY,-150.0,-154.0,4.0,-107.8,0.07,4,STOP_LOSS,2
2008-01-06 22:00:00,2008-01-06 23:00:00,859.603,860.94,BUY,133.7,129.7,4.0,90.79,0.07,12,TIME_EXIT,2
2008-01-06 23:10:00,2008-01-07 00:10:00,861.373,860.87,BUY,-50.3,-54.3,4.0,-38.01,0.07,12,TIME_EXIT,2
2008-01-16 16:35:00,2008-01-16 17:35:00,878.443,882.58,BUY,413.7,409.7,4.0,286.79,0.07,12,TIME_EXIT,1
2008-01-16 17:45:00,2008-01-16 17:55:00,883.623,882.03,BUY,-159.3,-163.3,4.0,-114.31,0.07,2,STOP_LOSS_GAP,1
2008-01-16 18:05:00,2008-01-16 18:10:00,883.203,881.55,BUY,-165.3,-169.3,4.0,-118.51,0.07,1,STOP_LOSS_GAP,1
2008-01-16 18:20:00,2008-01-16 19:20:00,882.263,885.24,BUY,297.7,293.7,4.0,205.59,0.07,12,TIME_EXIT,1
2008-01-22 16:05:00,2008-01-22 16:30:00,889.683,888.183,BUY,-150.0,-154.0,4.0,-107.8,0.07,5,STOP_LOSS,4
2008-01-22 16:40:00,2008-01-22 17:40:00,889.313,892.13,BUY,281.7,277.7,4.0,194.39,0.07,12,TIME_EXIT,4
2008-01-22 17:50:00,2008-01-22 18:50:00,890.603,890.53,BUY,-7.3,-11.3,4.0,-7.91,0.07,12,TIME_EXIT,4
2008-01-30 20:45:00,2008-01-30 20:55:00,930.243,928.743,BUY,-150.0,-154.0,4.0,-107.8,0.07,2,STOP_LOSS,4
2008-02-01 15:30:00,2008-02-01 15:35:00,913.653,910.1,BUY,-355.3,-359.3,4.0,-251.51,0.07,1,STOP_LOSS_GAP,1
2008-02-01 15:45:00,2008-02-01 15:50:00,913.433,911.933,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,1
2008-02-01 16:00:00,2008-02-01 17:00:00,906.303,910.6,BUY,429.7,425.7,4.0,297.99,0.07,12,TIME_EXIT,1
2008-02-01 21:15:00,2008-02-03 22:15:00,904.563,909.99,BUY,542.7,538.7,4.0,377.09,0.07,12,TIME_EXIT,2
2008-02-03 23:05:00,2008-02-03 23:10:00,908.263,906.01,BUY,-225.3,-229.3,4.0,-160.51,0.07,1,STOP_LOSS_GAP,2
2008-02-03 23:20:00,2008-02-04 00:20:00,906.053,909.45,BUY,339.7,335.7,4.0,234.99,0.07,12,TIME_EXIT,2
2008-02-04 00:30:00,2008-02-04 01:30:00,909.723,911.71,BUY,198.7,194.7,4.0,136.29,0.07,12,TIME_EXIT,2
2008-02-04 01:40:00,2008-02-04 02:40:00,911.233,911.06,BUY,-17.3,-21.3,4.0,-14.91,0.07,12,TIME_EXIT,2
2008-02-04 02:50:00,2008-02-04 03:30:00,910.903,909.403,BUY,-150.0,-154.0,4.0,-107.8,0.07,8,STOP_LOSS,2
2008-02-04 03:50:00,2008-02-04 04:50:00,909.313,909.76,BUY,44.7,40.7,4.0,28.49,0.07,12,TIME_EXIT,2
2008-02-04 05:00:00,2008-02-04 06:00:00,909.533,909.09,BUY,-44.3,-48.3,4.0,-33.81,0.07,12,TIME_EXIT,2
2008-02-04 06:20:00,2008-02-04 07:20:00,908.143,909.23,BUY,108.7,104.7,4.0,73.29,0.07,12,TIME_EXIT,2
2008-02-04 07:35:00,2008-02-04 08:35:00,909.403,910.09,BUY,68.7,64.7,4.0,45.29,0.07,12,TIME_EXIT,2
2008-02-04 08:50:00,2008-02-04 08:55:00,909.353,907.853,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2008-02-04 12:15:00,2008-02-04 12:35:00,902.293,900.793,BUY,-150.0,-154.0,4.0,-107.8,0.07,4,STOP_LOSS,2
2008-02-04 12:50:00,2008-02-04 13:50:00,902.303,902.53,BUY,22.7,18.7,4.0,13.09,0.07,12,TIME_EXIT,2
2008-02-04 14:10:00,2008-02-04 14:15:00,901.773,900.273,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2008-02-04 14:35:00,2008-02-04 15:35:00,892.823,896.34,BUY,351.7,347.7,4.0,243.39,0.07,12,TIME_EXIT,2
2008-02-04 15:45:00,2008-02-04 15:50:00,896.573,895.073,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2008-02-04 16:05:00,2008-02-04 16:40:00,896.953,895.453,BUY,-150.0,-154.0,4.0,-107.8,0.07,7,STOP_LOSS,2
2008-02-04 16:50:00,2008-02-04 17:50:00,895.933,901.16,BUY,522.7,518.7,4.0,363.09,0.07,12,TIME_EXIT,2
2008-02-04 18:00:00,2008-02-04 19:00:00,902.293,903.96,BUY,166.7,162.7,4.0,113.89,0.07,12,TIME_EXIT,2
2008-02-04 19:10:00,2008-02-04 19:40:00,904.193,902.693,BUY,-150.0,-154.0,4.0,-107.8,0.07,6,STOP_LOSS,2
2008-02-04 19:50:00,2008-02-04 19:55:00,901.943,900.43,BUY,-151.3,-155.3,4.0,-108.71,0.07,1,STOP_LOSS_GAP,2
2008-02-04 20:25:00,2008-02-04 21:25:00,903.423,903.44,BUY,1.7,-2.3,4.0,-1.61,0.07,12,TIME_EXIT,2
2008-02-04 21:35:00,2008-02-04 22:35:00,904.003,903.23,BUY,-77.3,-81.3,4.0,-56.91,0.07,12,TIME_EXIT,2
2008-02-04 23:05:00,2008-02-05 00:05:00,903.473,905.23,BUY,175.7,171.7,4.0,120.19,0.07,12,TIME_EXIT,2
2008-02-05 00:15:00,2008-02-05 01:15:00,904.543,904.58,BUY,3.7,-0.3,4.0,-0.21,0.07,12,TIME_EXIT,2
2008-02-05 01:25:00,2008-02-05 02:25:00,904.603,904.3,BUY,-30.3,-34.3,4.0,-24.01,0.07,12,TIME_EXIT,2
2008-02-05 02:40:00,2008-02-05 03:40:00,904.633,903.133,BUY,-150.0,-154.0,4.0,-107.8,0.07,12,STOP_LOSS,2
2008-02-05 03:50:00,2008-02-05 04:20:00,902.043,900.543,BUY,-150.0,-154.0,4.0,-107.8,0.07,6,STOP_LOSS,2
2008-02-05 04:30:00,2008-02-05 05:30:00,901.813,901.56,BUY,-25.3,-29.3,4.0,-20.51,0.07,12,TIME_EXIT,2
2008-02-05 05:40:00,2008-02-05 06:40:00,901.833,901.7,BUY,-13.3,-17.3,4.0,-12.11,0.07,12,TIME_EXIT,2
