timestamp,direction,label,pips_result,gross_pips,hold_candles,exit_reason
2012-02-16T22:00:00.000000,BUY,0,-515.3,-467.6,16,STOP_LOSS
2012-02-16T23:00:00.000000,BUY,0,-517.2,-467.6,15,STOP_LOSS
2012-02-17T00:00:00.000000,BUY,0,-519.1,-467.6,14,STOP_LOSS
2012-02-17T01:00:00.000000,BUY,0,-521.0,-467.6,13,STOP_LOSS
2012-02-17T02:00:00.000000,BUY,0,-522.9,-467.6,12,STOP_LOSS
2012-02-17T03:00:00.000000,BUY,0,-524.7,-467.6,11,STOP_LOSS
2012-02-17T04:00:00.000000,BUY,0,-526.6,-467.6,10,STOP_LOSS
2012-02-17T05:00:00.000000,BUY,0,-528.5,-467.6,9,STOP_LOSS
2012-02-17T06:00:00.000000,BUY,0,-530.4,-467.6,8,STOP_LOSS
2012-02-17T07:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-02-17T08:00:00.000000,BUY,0,-534.2,-467.6,6,STOP_LOSS
2012-02-17T09:00:00.000000,BUY,0,-536.1,-467.6,5,STOP_LOSS
2012-02-17T10:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-02-17T11:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-02-17T12:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-02-17T13:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-17T14:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-02-17T15:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-17T16:00:00.000000,BUY,1,979.5,1046.1,6,TAKE_PROFIT
2012-02-17T17:00:00.000000,BUY,1,977.6,1046.1,5,TAKE_PROFIT
2012-02-17T18:00:00.000000,BUY,1,977.6,1046.1,5,TAKE_PROFIT
2012-02-17T19:00:00.000000,BUY,1,975.7,1046.1,4,TAKE_PROFIT
2012-02-17T20:00:00.000000,BUY,1,971.9,1046.1,2,TAKE_PROFIT
2012-02-17T21:00:00.000000,BUY,1,1025.0,1046.1,30,TAKE_PROFIT
2012-02-19T23:00:00.000000,BUY,0,-528.5,-467.6,9,STOP_LOSS
2012-02-20T00:00:00.000000,BUY,0,-530.4,-467.6,8,STOP_LOSS
2012-02-20T01:00:00.000000,BUY,0,-534.2,-467.6,6,STOP_LOSS
2012-02-20T02:00:00.000000,BUY,0,-534.2,-467.6,6,STOP_LOSS
2012-02-20T03:00:00.000000,BUY,0,-536.1,-467.6,5,STOP_LOSS
2012-02-20T04:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-02-20T05:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-02-20T06:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-02-20T07:00:00.000000,BUY,1,1009.8,1046.1,22,TAKE_PROFIT
2012-02-20T08:00:00.000000,BUY,1,1007.9,1046.1,21,TAKE_PROFIT
2012-02-20T09:00:00.000000,BUY,1,1006.0,1046.1,20,TAKE_PROFIT
2012-02-20T10:00:00.000000,BUY,1,1004.1,1046.1,19,TAKE_PROFIT
2012-02-20T11:00:00.000000,BUY,1,1015.5,1046.1,25,TAKE_PROFIT
2012-02-20T12:00:00.000000,BUY,1,1013.6,1046.1,24,TAKE_PROFIT
2012-02-20T13:00:00.000000,BUY,1,1011.7,1046.1,23,TAKE_PROFIT
2012-02-20T14:00:00.000000,BUY,1,996.5,1046.1,15,TAKE_PROFIT
2012-02-20T15:00:00.000000,BUY,1,1007.9,1046.1,21,TAKE_PROFIT
2012-02-20T16:00:00.000000,BUY,1,1006.0,1046.1,20,TAKE_PROFIT
2012-02-20T17:00:00.000000,BUY,1,1004.1,1046.1,19,TAKE_PROFIT
2012-02-20T18:00:00.000000,BUY,1,1002.2,1046.1,18,TAKE_PROFIT
2012-02-20T19:00:00.000000,BUY,1,1000.3,1046.1,17,TAKE_PROFIT
2012-02-20T20:00:00.000000,BUY,1,998.4,1046.1,16,TAKE_PROFIT
2012-02-20T21:00:00.000000,BUY,1,996.5,1046.1,15,TAKE_PROFIT
2012-02-20T23:00:00.000000,BUY,1,994.6,1046.1,14,TAKE_PROFIT
2012-02-21T00:00:00.000000,BUY,1,992.7,1046.1,13,TAKE_PROFIT
2012-02-21T01:00:00.000000,BUY,1,990.8,1046.1,12,TAKE_PROFIT
2012-02-21T02:00:00.000000,BUY,1,989.0,1046.1,11,TAKE_PROFIT
2012-02-21T03:00:00.000000,BUY,1,987.1,1046.1,10,TAKE_PROFIT
2012-02-21T04:00:00.000000,BUY,1,985.2,1046.1,9,TAKE_PROFIT
2012-02-21T05:00:00.000000,BUY,1,987.1,1046.1,10,TAKE_PROFIT
2012-02-21T06:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-02-21T07:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-02-21T08:00:00.000000,BUY,1,981.4,1046.1,7,TAKE_PROFIT
2012-02-21T09:00:00.000000,BUY,1,979.5,1046.1,6,TAKE_PROFIT
2012-02-21T10:00:00.000000,BUY,1,973.8,1046.1,3,TAKE_PROFIT
2012-02-21T11:00:00.000000,BUY,1,973.8,1046.1,3,TAKE_PROFIT
2012-02-21T12:00:00.000000,BUY,1,973.8,1046.1,3,TAKE_PROFIT
2012-02-21T13:00:00.000000,BUY,1,973.8,1046.1,3,TAKE_PROFIT
2012-02-21T14:00:00.000000,BUY,1,979.5,1046.1,6,TAKE_PROFIT
2012-02-21T15:00:00.000000,BUY,0,-505.8,-467.6,21,STOP_LOSS
2012-02-21T16:00:00.000000,BUY,1,1015.5,1046.1,25,TAKE_PROFIT
2012-02-21T17:00:00.000000,BUY,1,1013.6,1046.1,24,TAKE_PROFIT
2012-02-21T18:00:00.000000,BUY,0,-511.5,-467.6,18,STOP_LOSS
2012-02-21T19:00:00.000000,BUY,0,-513.4,-467.6,17,STOP_LOSS
2012-02-21T20:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-02-21T21:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-02-21T23:00:00.000000,BUY,0,-526.6,-467.6,10,STOP_LOSS
2012-02-22T00:00:00.000000,BUY,0,-521.0,-467.6,13,STOP_LOSS
2012-02-22T01:00:00.000000,BUY,0,-522.9,-467.6,12,STOP_LOSS
2012-02-22T02:00:00.000000,BUY,0,-524.7,-467.6,11,STOP_LOSS
2012-02-22T03:00:00.000000,BUY,0,-526.6,-467.6,10,STOP_LOSS
2012-02-22T04:00:00.000000,BUY,0,-528.5,-467.6,9,STOP_LOSS
2012-02-22T05:00:00.000000,BUY,0,-530.4,-467.6,8,STOP_LOSS
2012-02-22T06:00:00.000000,BUY,0,-532.3,-467.6,7,STOP_LOSS
2012-02-22T07:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-02-22T08:00:00.000000,BUY,0,-536.1,-467.6,5,STOP_LOSS
2012-02-22T09:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-02-22T10:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-02-22T11:00:00.000000,BUY,1,981.4,1046.1,7,TAKE_PROFIT
2012-02-22T12:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-22T13:00:00.000000,BUY,1,977.6,1046.1,5,TAKE_PROFIT
2012-02-22T14:00:00.000000,BUY,1,975.7,1046.1,4,TAKE_PROFIT
2012-02-22T15:00:00.000000,BUY,1,973.8,1046.1,3,TAKE_PROFIT
2012-02-22T16:00:00.000000,BUY,1,971.9,1046.1,2,TAKE_PROFIT
2012-02-22T17:00:00.000000,BUY,1,970.0,1046.1,1,TAKE_PROFIT
2012-02-22T18:00:00.000000,BUY,1,1004.1,1046.1,19,TAKE_PROFIT
2012-02-22T19:00:00.000000,BUY,0,-528.5,-467.6,9,STOP_LOSS
2012-02-22T20:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-02-22T21:00:00.000000,BUY,1,1004.1,1046.1,19,TAKE_PROFIT
2012-02-22T22:00:00.000000,BUY,0,-469.8,-467.6,40,STOP_LOSS
2012-02-22T23:00:00.000000,BUY,1,1000.3,1046.1,17,TAKE_PROFIT
2012-02-23T00:00:00.000000,BUY,1,996.5,1046.1,15,TAKE_PROFIT
2012-02-23T01:00:00.000000,BUY,1,994.6,1046.1,14,TAKE_PROFIT
2012-02-23T02:00:00.000000,BUY,1,989.0,1046.1,11,TAKE_PROFIT
2012-02-23T03:00:00.000000,BUY,1,987.1,1046.1,10,TAKE_PROFIT
2012-02-23T04:00:00.000000,BUY,1,985.2,1046.1,9,TAKE_PROFIT
2012-02-23T05:00:00.000000,BUY,1,983.3,1046.1,8,TAKE_PROFIT
2012-02-23T06:00:00.000000,BUY,1,987.1,1046.1,10,TAKE_PROFIT
2012-02-23T07:00:00.000000,BUY,1,979.5,1046.1,6,TAKE_PROFIT
2012-02-23T08:00:00.000000,BUY,0,-534.2,-467.6,6,STOP_LOSS
2012-02-23T09:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-02-23T10:00:00.000000,BUY,1,977.6,1046.1,5,TAKE_PROFIT
2012-02-23T11:00:00.000000,BUY,1,977.6,1046.1,5,TAKE_PROFIT
2012-02-23T12:00:00.000000,BUY,1,973.8,1046.1,3,TAKE_PROFIT
2012-02-23T13:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-23T14:00:00.000000,BUY,1,971.9,1046.1,2,TAKE_PROFIT
2012-02-23T15:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-02-23T16:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-02-23T17:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-02-23T18:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-23T19:00:00.000000,BUY,0,-511.5,-467.6,18,STOP_LOSS
2012-02-23T20:00:00.000000,BUY,0,-528.5,-467.6,9,STOP_LOSS
2012-02-23T21:00:00.000000,BUY,0,-530.4,-467.6,8,STOP_LOSS
2012-02-23T23:00:00.000000,BUY,0,-517.2,-467.6,15,STOP_LOSS
2012-02-24T00:00:00.000000,BUY,0,-517.2,-467.6,15,STOP_LOSS
2012-02-24T01:00:00.000000,BUY,0,-519.1,-467.6,14,STOP_LOSS
2012-02-24T02:00:00.000000,BUY,0,-521.0,-467.6,13,STOP_LOSS
2012-02-24T03:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-02-24T04:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-02-24T05:00:00.000000,BUY,0,-526.6,-467.6,10,STOP_LOSS
2012-02-24T06:00:00.000000,BUY,0,-528.5,-467.6,9,STOP_LOSS
2012-02-24T07:00:00.000000,BUY,0,-522.9,-467.6,12,STOP_LOSS
2012-02-24T08:00:00.000000,BUY,0,-534.2,-467.6,6,STOP_LOSS
2012-02-24T09:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-02-24T10:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-02-24T11:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-24T12:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-02-24T13:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-24T14:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-24T15:00:00.000000,BUY,0,-519.1,-467.6,14,STOP_LOSS
2012-02-24T16:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-02-24T17:00:00.000000,BUY,0,-519.1,-467.6,14,STOP_LOSS
2012-02-24T18:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-24T19:00:00.000000,BUY,0,-521.0,-467.6,13,STOP_LOSS
2012-02-24T20:00:00.000000,BUY,0,-524.7,-467.6,11,STOP_LOSS
2012-02-24T21:00:00.000000,BUY,0,-530.4,-467.6,8,STOP_LOSS
2012-02-26T23:00:00.000000,BUY,0,-528.5,-467.6,9,STOP_LOSS
2012-02-27T00:00:00.000000,BUY,0,-530.4,-467.6,8,STOP_LOSS
2012-02-27T01:00:00.000000,BUY,0,-536.1,-467.6,5,STOP_LOSS
2012-02-27T02:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-02-27T03:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-02-27T04:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-02-27T05:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-02-27T06:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-02-27T07:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-27T08:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-02-27T09:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-27T10:00:00.000000,BUY,1,977.6,1046.1,5,TAKE_PROFIT
2012-02-27T11:00:00.000000,BUY,1,975.7,1046.1,4,TAKE_PROFIT
2012-02-27T12:00:00.000000,BUY,1,973.8,1046.1,3,TAKE_PROFIT
2012-02-27T13:00:00.000000,BUY,0,-532.3,-467.6,7,STOP_LOSS
2012-02-27T14:00:00.000000,BUY,1,1009.8,1046.1,22,TAKE_PROFIT
2012-02-27T15:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-02-27T16:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-02-27T17:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-02-27T18:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-27T19:00:00.000000,BUY,1,1000.3,1046.1,17,TAKE_PROFIT
2012-02-27T20:00:00.000000,BUY,1,998.4,1046.1,16,TAKE_PROFIT
2012-02-27T21:00:00.000000,BUY,1,996.5,1046.1,15,TAKE_PROFIT
2012-02-27T22:00:00.000000,BUY,1,994.6,1046.1,14,TAKE_PROFIT
2012-02-27T23:00:00.000000,BUY,1,992.7,1046.1,13,TAKE_PROFIT
2012-02-28T00:00:00.000000,BUY,1,989.0,1046.1,11,TAKE_PROFIT
2012-02-28T01:00:00.000000,BUY,1,987.1,1046.1,10,TAKE_PROFIT
2012-02-28T02:00:00.000000,BUY,1,987.1,1046.1,10,TAKE_PROFIT
2012-02-28T03:00:00.000000,BUY,1,985.2,1046.1,9,TAKE_PROFIT
2012-02-28T04:00:00.000000,BUY,1,983.3,1046.1,8,TAKE_PROFIT
2012-02-28T05:00:00.000000,BUY,1,983.3,1046.1,8,TAKE_PROFIT
2012-02-28T06:00:00.000000,BUY,1,985.2,1046.1,9,TAKE_PROFIT
2012-02-28T07:00:00.000000,BUY,1,985.2,1046.1,9,TAKE_PROFIT
2012-02-28T08:00:00.000000,BUY,1,983.3,1046.1,8,TAKE_PROFIT
2012-02-28T09:00:00.000000,BUY,1,979.5,1046.1,6,TAKE_PROFIT
2012-02-28T10:00:00.000000,BUY,1,979.5,1046.1,6,TAKE_PROFIT
2012-02-28T11:00:00.000000,BUY,1,977.6,1046.1,5,TAKE_PROFIT
2012-02-28T12:00:00.000000,BUY,1,975.7,1046.1,4,TAKE_PROFIT
2012-02-28T13:00:00.000000,BUY,1,1006.0,1046.1,20,TAKE_PROFIT
2012-02-28T14:00:00.000000,BUY,0,-500.1,-467.6,24,STOP_LOSS
2012-02-28T15:00:00.000000,BUY,0,-505.8,-467.6,21,STOP_LOSS
2012-02-28T16:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-02-28T17:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-28T18:00:00.000000,BUY,0,-507.7,-467.6,20,STOP_LOSS
2012-02-28T19:00:00.000000,BUY,0,-513.4,-467.6,17,STOP_LOSS
2012-02-28T20:00:00.000000,BUY,0,-515.3,-467.6,16,STOP_LOSS
2012-02-28T21:00:00.000000,BUY,0,-517.2,-467.6,15,STOP_LOSS
2012-02-28T23:00:00.000000,BUY,0,-524.7,-467.6,11,STOP_LOSS
2012-02-29T00:00:00.000000,BUY,0,-526.6,-467.6,10,STOP_LOSS
2012-02-29T01:00:00.000000,BUY,0,-528.5,-467.6,9,STOP_LOSS
2012-02-29T02:00:00.000000,BUY,0,-530.4,-467.6,8,STOP_LOSS
2012-02-29T03:00:00.000000,BUY,0,-532.3,-467.6,7,STOP_LOSS
2012-02-29T04:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-02-29T05:00:00.000000,BUY,0,-536.1,-467.6,5,STOP_LOSS
2012-02-29T06:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-02-29T07:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-02-29T08:00:00.000000,BUY,0,-536.1,-467.6,5,STOP_LOSS
2012-02-29T09:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-29T10:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-02-29T11:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-02-29T12:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-29T13:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-02-29T14:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-29T15:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-29T16:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-02-29T17:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-29T18:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-02-29T19:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-02-29T20:00:00.000000,BUY,1,973.8,1046.1,3,TAKE_PROFIT
2012-02-29T21:00:00.000000,BUY,1,973.8,1046.1,3,TAKE_PROFIT
2012-02-29T22:00:00.000000,BUY,1,971.9,1046.1,2,TAKE_PROFIT
2012-02-29T23:00:00.000000,BUY,1,971.9,1046.1,2,TAKE_PROFIT
2012-03-01T00:00:00.000000,BUY,1,973.8,1046.1,3,TAKE_PROFIT
2012-03-01T01:00:00.000000,BUY,0,-534.2,-467.6,6,STOP_LOSS
2012-03-01T02:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-03-01T03:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-03-01T04:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-03-01T05:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-01T06:00:00.000000,BUY,0,-536.1,-467.6,5,STOP_LOSS
2012-03-01T07:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-03-01T08:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-03-01T09:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-03-01T10:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-01T11:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-03-01T12:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-01T13:00:00.000000,BUY,1,971.9,1046.1,2,TAKE_PROFIT
2012-03-01T14:00:00.000000,BUY,1,970.0,1046.1,1,TAKE_PROFIT
2012-03-01T15:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-01T16:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-01T17:00:00.000000,BUY,0,-517.2,-467.6,15,STOP_LOSS
2012-03-01T18:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-03-01T19:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-01T20:00:00.000000,BUY,0,-515.3,-467.6,16,STOP_LOSS
2012-03-01T21:00:00.000000,BUY,0,-524.7,-467.6,11,STOP_LOSS
2012-03-01T22:00:00.000000,BUY,0,-526.6,-467.6,10,STOP_LOSS
2012-03-01T23:00:00.000000,BUY,0,-530.4,-467.6,8,STOP_LOSS
2012-03-02T00:00:00.000000,BUY,0,-532.3,-467.6,7,STOP_LOSS
2012-03-02T01:00:00.000000,BUY,0,-534.2,-467.6,6,STOP_LOSS
2012-03-02T02:00:00.000000,BUY,0,-536.1,-467.6,5,STOP_LOSS
2012-03-02T03:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-03-02T04:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-03-02T05:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-03-02T06:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-03-02T07:00:00.000000,BUY,0,-536.1,-467.6,5,STOP_LOSS
2012-03-02T08:00:00.000000,BUY,0,-536.1,-467.6,5,STOP_LOSS
2012-03-02T09:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-03-02T10:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-03-02T11:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-02T12:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-02T13:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-02T14:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-02T15:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-03-02T16:00:00.000000,BUY,0,-517.2,-467.6,15,STOP_LOSS
2012-03-02T17:00:00.000000,BUY,0,-519.1,-467.6,14,STOP_LOSS
2012-03-02T18:00:00.000000,BUY,0,-521.0,-467.6,13,STOP_LOSS
2012-03-02T19:00:00.000000,BUY,0,-522.9,-467.6,12,STOP_LOSS
2012-03-02T20:00:00.000000,BUY,0,-524.7,-467.6,11,STOP_LOSS
2012-03-02T21:00:00.000000,BUY,0,-526.6,-467.6,10,STOP_LOSS
2012-03-04T23:00:00.000000,BUY,0,-528.5,-467.6,9,STOP_LOSS
2012-03-05T00:00:00.000000,BUY,0,-530.4,-467.6,8,STOP_LOSS
2012-03-05T01:00:00.000000,BUY,0,-536.1,-467.6,5,STOP_LOSS
2012-03-05T02:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-03-05T03:00:00.000000,BUY,0,-536.1,-467.6,5,STOP_LOSS
2012-03-05T04:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-03-05T05:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-03-05T06:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-03-05T07:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-05T08:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-05T09:00:00.000000,BUY,1,977.6,1046.1,5,TAKE_PROFIT
2012-03-05T10:00:00.000000,BUY,1,975.7,1046.1,4,TAKE_PROFIT
2012-03-05T11:00:00.000000,BUY,1,973.8,1046.1,3,TAKE_PROFIT
2012-03-05T12:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-03-05T13:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-03-05T14:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-05T15:00:00.000000,BUY,0,-511.5,-467.6,18,STOP_LOSS
2012-03-05T16:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-05T17:00:00.000000,BUY,0,-515.3,-467.6,16,STOP_LOSS
2012-03-05T18:00:00.000000,BUY,0,-521.0,-467.6,13,STOP_LOSS
2012-03-05T19:00:00.000000,BUY,0,-522.9,-467.6,12,STOP_LOSS
2012-03-05T20:00:00.000000,BUY,0,-530.4,-467.6,8,STOP_LOSS
2012-03-05T21:00:00.000000,BUY,0,-532.3,-467.6,7,STOP_LOSS
2012-03-05T22:00:00.000000,BUY,0,-534.2,-467.6,6,STOP_LOSS
2012-03-05T23:00:00.000000,BUY,0,-536.1,-467.6,5,STOP_LOSS
2012-03-06T00:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-03-06T01:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-03-06T02:00:00.000000,BUY,0,-536.1,-467.6,5,STOP_LOSS
2012-03-06T03:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-03-06T04:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-03-06T05:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-03-06T06:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-03-06T07:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-03-06T08:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-06T09:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-06T10:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-03-06T11:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-03-06T12:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-06T13:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-06T14:00:00.000000,BUY,1,1006.0,1046.1,20,TAKE_PROFIT
2012-03-06T15:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-03-06T16:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
2012-03-06T17:00:00.000000,BUY,1,983.3,1046.1,8,TAKE_PROFIT
2012-03-06T18:00:00.000000,BUY,1,998.4,1046.1,16,TAKE_PROFIT
2012-03-06T19:00:00.000000,BUY,1,996.5,1046.1,15,TAKE_PROFIT
2012-03-06T20:00:00.000000,BUY,1,1006.0,1046.1,20,TAKE_PROFIT
2012-03-06T21:00:00.000000,BUY,1,1004.1,1046.1,19,TAKE_PROFIT
2012-03-06T22:00:00.000000,BUY,1,1002.2,1046.1,18,TAKE_PROFIT
2012-03-06T23:00:00.000000,BUY,1,1000.3,1046.1,17,TAKE_PROFIT
2012-03-07T00:00:00.000000,BUY,1,998.4,1046.1,16,TAKE_PROFIT
2012-03-07T01:00:00.000000,BUY,0,-534.2,-467.6,6,STOP_LOSS
2012-03-07T02:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-03-07T03:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-03-07T04:00:00.000000,BUY,1,990.8,1046.1,12,TAKE_PROFIT
2012-03-07T05:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-03-07T06:00:00.000000,BUY,1,987.1,1046.1,10,TAKE_PROFIT
2012-03-07T07:00:00.000000,BUY,1,985.2,1046.1,9,TAKE_PROFIT
2012-03-07T08:00:00.000000,BUY,1,983.3,1046.1,8,TAKE_PROFIT
2012-03-07T09:00:00.000000,BUY,1,989.0,1046.1,11,TAKE_PROFIT
2012-03-07T10:00:00.000000,BUY,0,-538.0,-467.6,4,STOP_LOSS
2012-03-07T11:00:00.000000,BUY,0,-539.9,-467.6,3,STOP_LOSS
2012-03-07T12:00:00.000000,BUY,0,-541.8,-467.6,2,STOP_LOSS
2012-03-07T13:00:00.000000,BUY,0,-543.7,-467.6,1,STOP_LOSS
