open_time,close_time,symbol,action,lots,sl,tp,open_price,close_price,pips,profit,Duration (DD:HH:MM:SS),change_pct,trade_id,aligned_candle_idx,timestamp,aligned_candle_timestamp
2024-12-04 19:28:00+00:00,2024-12-04 19:32:00+00:00,XAUUSD,Buy,0.55,2344.43,0.0,2345.93,2344.43,-150.0,-84.98,00:00:04:00,-1.03,723,1431215,2024-12-04 19:25:00+00:00,2024-12-04 19:25:00+00:00
2024-12-09 17:17:00+00:00,2024-12-09 17:24:00+00:00,XAUUSD,Buy,0.71,2546.4,0.0,2546.15,2546.4,25.0,14.55,00:00:07:00,0.14,628,1432017,2024-12-09 17:15:00+00:00,2024-12-09 17:15:00+00:00
2024-12-11 15:07:00+00:00,2024-12-11 15:20:00+00:00,XAUUSD,Buy,0.79,2610.1,0.0,2605.66,2610.1,444.0,347.2,00:00:13:00,2.92,602,1432543,2024-12-11 15:05:00+00:00,2024-12-11 15:05:00+00:00
2025-01-04 06:56:00+00:00,2025-01-04 06:56:00+00:00,XAUUSD,Buy,1.0,3133.7,0.0,3132.81,3133.7,89.0,84.5,00:00:00:00,0.57,547,1436725,2025-01-03 21:55:00+00:00,2025-01-03 21:55:00+00:00
2025-01-05 10:41:00+00:00,2025-01-05 10:43:00+00:00,XAUUSD,Buy,2.2,3220.92,0.0,3222.42,3220.92,-150.0,-339.9,00:00:02:00,-1.03,478,1436725,2025-01-03 21:55:00+00:00,2025-01-03 21:55:00+00:00
2025-01-07 14:19:00+00:00,2025-01-07 14:30:00+00:00,XAUUSD,Buy,3.04,3348.6,0.0,3348.43,3348.6,17.0,38.0,00:00:11:00,0.08,408,1437185,2025-01-07 14:15:00+00:00,2025-01-07 14:15:00+00:00
2025-01-08 15:32:00+00:00,2025-01-08 15:34:00+00:00,XAUUSD,Buy,2.88,3343.43,0.0,3344.93,3343.43,-150.0,-444.96,00:00:02:00,-1.03,392,1437476,2025-01-08 15:30:00+00:00,2025-01-08 15:30:00+00:00
2025-01-08 15:37:00+00:00,2025-01-08 15:39:00+00:00,XAUUSD,Buy,2.86,3343.7,0.0,3343.59,3343.7,11.0,18.59,00:00:02:00,0.04,391,1437477,2025-01-08 15:35:00+00:00,2025-01-08 15:35:00+00:00
2025-01-09 03:17:00+00:00,2025-01-09 03:20:00+00:00,XAUUSD,Buy,2.97,3460.6,0.0,3456.95,3460.6,365.0,1070.68,00:00:03:00,2.4,369,1437605,2025-01-09 03:15:00+00:00,2025-01-09 03:15:00+00:00
2025-01-09 08:07:00+00:00,2025-01-09 08:10:00+00:00,XAUUSD,Buy,3.04,3477.15,0.0,3478.65,3477.15,-150.0,-469.68,00:00:03:00,-1.03,368,1437663,2025-01-09 08:05:00+00:00,2025-01-09 08:05:00+00:00
2025-01-09 10:40:00+00:00,2025-01-09 10:54:00+00:00,XAUUSD,Buy,3.01,3468.05,0.0,3469.55,3468.05,-150.0,-465.05,00:00:14:00,-1.03,367,1437694,2025-01-09 10:40:00+00:00,2025-01-09 10:40:00+00:00
2025-01-12 14:37:00+00:00,2025-01-12 14:37:00+00:00,XAUUSD,Buy,13.01,4231.82,0.0,4233.32,4231.82,-150.0,-2010.05,00:00:00:00,-1.03,250,1438093,2025-01-10 21:55:00+00:00,2025-01-10 21:55:00+00:00
2025-02-04 06:00:00+00:00,2025-02-04 06:06:00+00:00,XAUUSD,Buy,1.0,3115.21,0.0,3116.71,3115.21,-150.0,-154.5,00:00:06:00,-1.03,546,1442539,2025-02-04 06:00:00+00:00,2025-02-04 06:00:00+00:00
2025-02-04 14:52:00+00:00,2025-02-04 14:53:00+00:00,XAUUSD,Buy,0.99,3117.31,0.0,3118.81,3117.31,-150.0,-152.96,00:00:01:00,-1.03,545,1442645,2025-02-04 14:50:00+00:00,2025-02-04 14:50:00+00:00
2025-02-05 01:57:00+00:00,2025-02-05 02:03:00+00:00,XAUUSD,Buy,2.18,3234.5,0.0,3229.42,3234.5,508.0,1097.63,00:00:06:00,3.35,477,1442766,2025-02-05 01:55:00+00:00,2025-02-05 01:55:00+00:00
2025-02-05 14:04:00+00:00,2025-02-05 14:04:00+00:00,XAUUSD,Buy,2.25,3244.16,0.0,3245.66,3244.16,-150.0,-347.63,00:00:00:00,-1.03,476,1442911,2025-02-05 14:00:00+00:00,2025-02-05 14:00:00+00:00
2025-02-05 14:07:00+00:00,2025-02-05 14:08:00+00:00,XAUUSD,Buy,2.24,3241.22,0.0,3242.72,3241.22,-150.0,-346.08,00:00:01:00,-1.03,475,1442912,2025-02-05 14:05:00+00:00,2025-02-05 14:05:00+00:00
2025-02-12 01:04:00+00:00,2025-02-12 01:04:00+00:00,XAUUSD,Buy,12.87,4216.2,0.0,4217.7,4216.2,-150.0,-1988.42,00:00:00:00,-1.03,249,1444135,2025-02-12 01:00:00+00:00,2025-02-12 01:00:00+00:00
2025-02-12 01:05:00+00:00,2025-02-12 01:06:00+00:00,XAUUSD,Buy,12.74,4215.9,0.0,4212.32,4215.9,358.0,4503.59,00:00:01:00,2.36,248,1444136,2025-02-12 01:05:00+00:00,2025-02-12 01:05:00+00:00
2025-02-12 03:50:00+00:00,2025-02-12 03:55:00+00:00,XAUUSD,Buy,13.04,4218.0,0.0,4217.22,4218.0,78.0,958.44,00:00:05:00,0.49,247,1444169,2025-02-12 03:50:00+00:00,2025-02-12 03:50:00+00:00
2025-03-04 11:28:00+00:00,2025-03-04 11:30:00+00:00,XAUUSD,Buy,0.98,3106.4,0.0,3105.51,3106.4,89.0,82.81,00:00:02:00,0.56,544,1448094,2025-03-04 11:25:00+00:00,2025-03-04 11:25:00+00:00
2025-03-04 14:08:00+00:00,2025-03-04 14:10:00+00:00,XAUUSD,Buy,0.99,3065.1,0.0,3064.21,3065.1,89.0,83.65,00:00:02:00,0.56,543,1448126,2025-03-04 14:05:00+00:00,2025-03-04 14:05:00+00:00
2025-03-04 16:13:00+00:00,2025-03-04 16:13:00+00:00,XAUUSD,Buy,0.99,3115.21,0.0,3116.71,3115.21,-150.0,-152.96,00:00:00:00,-1.03,542,1448151,2025-03-04 16:10:00+00:00,2025-03-04 16:10:00+00:00
2025-03-04 20:52:00+00:00,2025-03-04 21:46:00+00:00,XAUUSD,Buy,0.98,3117.6,0.0,3103.41,3117.6,1419.0,1386.21,00:00:54:00,9.4,541,1448207,2025-03-04 20:50:00+00:00,2025-03-04 20:50:00+00:00
2025-03-09 20:26:00+00:00,2025-03-09 20:30:00+00:00,XAUUSD,Buy,2.98,3563.5,0.0,3562.66,3563.5,84.0,236.91,00:00:04:00,0.53,366,1449048,2025-03-07 21:55:00+00:00,2025-03-07 21:55:00+00:00
2025-03-11 00:32:00+00:00,2025-03-11 00:42:00+00:00,XAUUSD,Buy,8.69,3975.8,0.0,3964.5,3975.8,1130.0,9780.59,00:00:10:00,7.51,295,1449355,2025-03-11 00:30:00+00:00,2025-03-11 00:30:00+00:00
2025-03-11 01:45:00+00:00,2025-03-11 01:46:00+00:00,XAUUSD,Buy,9.34,3991.9,0.0,3991.1,3991.9,80.0,705.17,00:00:01:00,0.5,294,1449370,2025-03-11 01:45:00+00:00,2025-03-11 01:45:00+00:00
2025-03-11 02:27:00+00:00,2025-03-11 02:29:00+00:00,XAUUSD,Buy,9.38,3995.9,0.0,3997.4,3995.9,-150.0,-1449.21,00:00:02:00,-1.03,293,1449378,2025-03-11 02:25:00+00:00,2025-03-11 02:25:00+00:00
2025-03-11 15:55:00+00:00,2025-03-11 15:56:00+00:00,XAUUSD,Buy,9.29,4010.6,0.0,4012.1,4010.6,-150.0,-1435.31,00:00:01:00,-1.03,292,1449540,2025-03-11 15:55:00+00:00,2025-03-11 15:55:00+00:00
2025-03-12 16:58:00+00:00,2025-03-12 16:59:00+00:00,XAUUSD,Buy,13.1,4199.8,0.0,4197.62,4199.8,218.0,2796.85,00:00:01:00,1.42,246,1449828,2025-03-12 16:55:00+00:00,2025-03-12 16:55:00+00:00
2025-03-12 18:55:00+00:00,2025-03-12 18:58:00+00:00,XAUUSD,Buy,13.29,4197.0,0.0,4197.0,4197.0,0.0,-59.81,00:00:03:00,-0.03,245,1449852,2025-03-12 18:55:00+00:00,2025-03-12 18:55:00+00:00
2025-04-03 13:25:00+00:00,2025-04-03 13:31:00+00:00,XAUUSD,Buy,0.89,2917.4,0.0,2915.09,2917.4,231.0,201.58,00:00:06:00,1.51,561,1454202,2025-04-03 13:25:00+00:00,2025-04-03 13:25:00+00:00
2025-04-04 12:26:00+00:00,2025-04-04 12:26:00+00:00,XAUUSD,Buy,1.08,3091.57,0.0,3093.07,3091.57,-150.0,-166.86,00:00:00:00,-1.03,540,1454466,2025-04-04 12:25:00+00:00,2025-04-04 12:25:00+00:00
2025-04-04 13:36:00+00:00,2025-04-04 13:41:00+00:00,XAUUSD,Buy,1.06,3077.7,0.0,3061.41,3077.7,1629.0,1721.97,00:00:05:00,10.79,539,1454480,2025-04-04 13:35:00+00:00,2025-04-04 13:35:00+00:00
2025-04-04 13:55:00+00:00,2025-04-04 13:55:00+00:00,XAUUSD,Buy,1.18,3064.27,0.0,3065.77,3064.27,-150.0,-182.31,00:00:00:00,-1.03,538,1454484,2025-04-04 13:55:00+00:00,2025-04-04 13:55:00+00:00
2025-04-04 13:56:00+00:00,2025-04-04 13:57:00+00:00,XAUUSD,Buy,1.17,3063.41,0.0,3064.91,3063.41,-150.0,-180.77,00:00:01:00,-1.03,537,1454484,2025-04-04 13:55:00+00:00,2025-04-04 13:55:00+00:00
2025-04-04 15:37:00+00:00,2025-04-04 15:37:00+00:00,XAUUSD,Buy,1.15,3023.8,0.0,3022.9,3023.8,90.0,98.32,00:00:00:00,0.57,536,1454504,2025-04-04 15:35:00+00:00,2025-04-04 15:35:00+00:00
2025-04-06 10:48:00+00:00,2025-04-06 10:51:00+00:00,XAUUSD,Buy,2.72,3349.04,0.0,3350.54,3349.04,-150.0,-420.24,00:00:03:00,-1.03,436,1454568,2025-04-04 20:55:00+00:00,2025-04-04 20:55:00+00:00
2025-04-07 09:36:00+00:00,2025-04-07 09:56:00+00:00,XAUUSD,Buy,3.04,3335.3,0.0,3334.43,3335.3,87.0,250.8,00:00:20:00,0.55,407,1454708,2025-04-07 09:35:00+00:00,2025-04-07 09:35:00+00:00
2025-04-08 01:00:00+00:00,2025-04-08 01:05:00+00:00,XAUUSD,Buy,2.85,3352.8,0.0,3351.24,3352.8,156.0,431.77,00:00:05:00,1.01,390,1454881,2025-04-08 01:00:00+00:00,2025-04-08 01:00:00+00:00
2025-04-09 14:23:00+00:00,2025-04-09 14:32:00+00:00,XAUUSD,Buy,3.0,3541.8,0.0,3536.75,3541.8,505.0,1501.5,00:00:09:00,3.34,365,1455305,2025-04-09 14:20:00+00:00,2025-04-09 14:20:00+00:00
2025-04-09 17:48:00+00:00,2025-04-09 17:56:00+00:00,XAUUSD,Buy,3.1,3542.97,0.0,3544.47,3542.97,-150.0,-478.95,00:00:08:00,-1.03,364,1455346,2025-04-09 17:45:00+00:00,2025-04-09 17:45:00+00:00
2025-04-11 11:35:00+00:00,2025-04-11 11:39:00+00:00,XAUUSD,Buy,9.19,3987.7,0.0,3986.2,3987.7,150.0,1337.14,00:00:04:00,0.97,291,1455824,2025-04-11 11:35:00+00:00,2025-04-11 11:35:00+00:00
2025-04-11 13:35:00+00:00,2025-04-11 13:35:00+00:00,XAUUSD,Buy,9.28,3936.6,0.0,3935.79,3936.6,81.0,709.92,00:00:00:00,0.51,290,1455848,2025-04-11 13:35:00+00:00,2025-04-11 13:35:00+00:00
2025-04-11 17:39:00+00:00,2025-04-11 17:41:00+00:00,XAUUSD,Buy,9.33,3935.2,0.0,3934.39,3935.2,81.0,713.74,00:00:02:00,0.51,289,1455896,2025-04-11 17:35:00+00:00,2025-04-11 17:35:00+00:00
2025-04-12 01:07:00+00:00,2025-04-12 01:19:00+00:00,XAUUSD,Buy,13.29,4204.0,0.0,4201.12,4204.0,288.0,3767.71,00:00:12:00,1.89,244,1455936,2025-04-11 20:55:00+00:00,2025-04-11 20:55:00+00:00
2025-04-12 04:41:00+00:00,2025-04-12 04:43:00+00:00,XAUUSD,Buy,13.54,4185.1,0.0,4184.32,4185.1,78.0,995.19,00:00:02:00,0.49,243,1455936,2025-04-11 20:55:00+00:00,2025-04-11 20:55:00+00:00
2025-04-12 11:32:00+00:00,2025-04-12 11:34:00+00:00,XAUUSD,Buy,13.6,4191.22,0.0,4192.72,4191.22,-150.0,-2101.2,00:00:02:00,-1.03,242,1455936,2025-04-11 20:55:00+00:00,2025-04-11 20:55:00+00:00
2025-04-12 13:44:00+00:00,2025-04-12 13:46:00+00:00,XAUUSD,Buy,13.46,4199.1,0.0,4195.52,4199.1,358.0,4758.11,00:00:02:00,2.36,241,1455936,2025-04-11 20:55:00+00:00,2025-04-11 20:55:00+00:00
2025-04-12 18:10:00+00:00,2025-04-12 18:12:00+00:00,XAUUSD,Buy,13.78,4200.32,0.0,4201.82,4200.32,-150.0,-2129.01,00:00:02:00,-1.03,240,1455936,2025-04-11 20:55:00+00:00,2025-04-11 20:55:00+00:00
2025-05-05 02:18:00+00:00,2025-05-05 02:25:00+00:00,XAUUSD,Buy,2.21,3264.6,0.0,3260.93,3264.6,367.0,801.12,00:00:07:00,2.42,474,1459754,2025-05-05 02:15:00+00:00,2025-05-05 02:15:00+00:00
2025-05-05 03:19:00+00:00,2025-05-05 03:21:00+00:00,XAUUSD,Buy,2.26,3258.03,0.0,3259.53,3258.03,-150.0,-349.17,00:00:02:00,-1.03,473,1459766,2025-05-05 03:15:00+00:00,2025-05-05 03:15:00+00:00
2025-05-05 03:21:00+00:00,2025-05-05 03:26:00+00:00,XAUUSD,Buy,2.25,3259.0,0.0,3258.83,3259.0,17.0,28.12,00:00:05:00,0.08,472,1459767,2025-05-05 03:20:00+00:00,2025-05-05 03:20:00+00:00
2025-05-06 15:17:00+00:00,2025-05-06 15:20:00+00:00,XAUUSD,Buy,2.7,3363.3,0.0,3361.74,3363.3,156.0,409.05,00:00:03:00,1.01,435,1460186,2025-05-06 15:15:00+00:00,2025-05-06 15:15:00+00:00
2025-05-06 15:34:00+00:00,2025-05-06 15:36:00+00:00,XAUUSD,Buy,2.72,3354.9,0.0,3354.74,3354.9,16.0,31.28,00:00:02:00,0.08,434,1460189,2025-05-06 15:30:00+00:00,2025-05-06 15:30:00+00:00
2025-05-08 09:46:00+00:00,2025-05-08 09:53:00+00:00,XAUUSD,Buy,2.88,3362.6,0.0,3363.14,3362.6,-54.0,-168.48,00:00:07:00,-0.39,389,1460672,2025-05-08 09:45:00+00:00,2025-05-08 09:45:00+00:00
2025-05-08 22:16:00+00:00,2025-05-08 22:39:00+00:00,XAUUSD,Buy,3.06,3541.8,0.0,3540.95,3541.8,85.0,246.33,00:00:23:00,0.54,363,1460810,2025-05-08 22:15:00+00:00,2025-05-08 22:15:00+00:00
2025-05-11 00:49:00+00:00,2025-05-11 00:50:00+00:00,XAUUSD,Buy,9.38,3939.4,0.0,3938.59,3939.4,81.0,717.57,00:00:01:00,0.51,288,1461082,2025-05-09 20:55:00+00:00,2025-05-09 20:55:00+00:00
2025-05-11 04:49:00+00:00,2025-05-11 04:51:00+00:00,XAUUSD,Buy,9.42,3963.7,0.0,3965.2,3963.7,-150.0,-1455.39,00:00:02:00,-1.03,287,1461082,2025-05-09 20:55:00+00:00,2025-05-09 20:55:00+00:00
2025-05-11 08:20:00+00:00,2025-05-11 08:24:00+00:00,XAUUSD,Buy,9.33,3970.0,0.0,3971.5,3970.0,-150.0,-1441.49,00:00:04:00,-1.03,286,1461082,2025-05-09 20:55:00+00:00,2025-05-09 20:55:00+00:00
2025-05-12 00:12:00+00:00,2025-05-12 00:15:00+00:00,XAUUSD,Buy,13.64,4196.3,0.0,4195.52,4196.3,78.0,1002.54,00:00:03:00,0.49,239,1461109,2025-05-12 00:10:00+00:00,2025-05-12 00:10:00+00:00
2025-05-12 15:32:00+00:00,2025-05-12 15:36:00+00:00,XAUUSD,Buy,13.71,4215.2,0.0,4208.82,4215.2,638.0,8685.28,00:00:04:00,4.22,238,1461293,2025-05-12 15:30:00+00:00,2025-05-12 15:30:00+00:00
2025-05-12 16:37:00+00:00,2025-05-12 16:39:00+00:00,XAUUSD,Buy,14.29,4210.3,0.0,4208.82,4210.3,148.0,2050.61,00:00:02:00,0.96,237,1461306,2025-05-12 16:35:00+00:00,2025-05-12 16:35:00+00:00
2025-06-01 12:39:00+00:00,2025-06-01 12:40:00+00:00,XAUUSD,Buy,0.9,2629.0,0.0,2628.76,2629.0,24.0,17.55,00:00:01:00,0.13,579,1465192,2025-05-30 20:55:00+00:00,2025-05-30 20:55:00+00:00
2025-06-02 12:13:00+00:00,2025-06-02 12:21:00+00:00,XAUUSD,Buy,0.9,2862.8,0.0,2860.49,2862.8,231.0,203.85,00:00:08:00,1.5,570,1465363,2025-06-02 12:10:00+00:00,2025-06-02 12:10:00+00:00
2025-06-03 14:26:00+00:00,2025-06-03 14:31:00+00:00,XAUUSD,Buy,0.9,2911.8,0.0,2910.89,2911.8,91.0,77.85,00:00:05:00,0.58,560,1465666,2025-06-03 14:25:00+00:00,2025-06-03 14:25:00+00:00
2025-06-06 13:02:00+00:00,2025-06-06 13:04:00+00:00,XAUUSD,Buy,2.72,3349.3,0.0,3347.73,3349.3,157.0,414.8,00:00:02:00,1.02,433,1466477,2025-06-06 13:00:00+00:00,2025-06-06 13:00:00+00:00
2025-06-06 13:24:00+00:00,2025-06-06 13:26:00+00:00,XAUUSD,Buy,2.75,3351.4,0.0,3349.83,3351.4,157.0,419.37,00:00:02:00,1.02,432,1466481,2025-06-06 13:20:00+00:00,2025-06-06 13:20:00+00:00
2025-06-06 16:39:00+00:00,2025-06-06 16:49:00+00:00,XAUUSD,Buy,2.78,3324.1,0.0,3323.23,3324.1,87.0,229.35,00:00:10:00,0.55,431,1466520,2025-06-06 16:35:00+00:00,2025-06-06 16:35:00+00:00
2025-07-02 15:44:00+00:00,2025-07-02 15:45:00+00:00,XAUUSD,Buy,0.92,2861.09,0.0,2862.59,2861.09,-150.0,-142.14,00:00:01:00,-1.03,569,1471447,2025-07-02 15:40:00+00:00,2025-07-02 15:40:00+00:00
2025-07-02 23:11:00+00:00,2025-07-02 23:13:00+00:00,XAUUSD,Buy,0.91,2899.9,0.0,2896.89,2899.9,301.0,269.81,00:00:02:00,1.98,559,1471525,2025-07-02 23:10:00+00:00,2025-07-02 23:10:00+00:00
2025-07-03 14:42:00+00:00,2025-07-03 14:44:00+00:00,XAUUSD,Buy,0.92,2912.19,0.0,2913.69,2912.19,-150.0,-142.14,00:00:02:00,-1.02,558,1471711,2025-07-03 14:40:00+00:00,2025-07-03 14:40:00+00:00
2025-07-03 23:53:00+00:00,2025-07-03 23:56:00+00:00,XAUUSD,Buy,1.16,2995.1,0.0,2990.7,2995.1,440.0,505.18,00:00:03:00,2.9,535,1471809,2025-07-03 23:50:00+00:00,2025-07-03 23:50:00+00:00
2025-07-04 01:06:00+00:00,2025-07-04 01:08:00+00:00,XAUUSD,Buy,1.2,2989.5,0.0,2973.9,2989.5,1560.0,1866.6,00:00:02:00,10.41,534,1471824,2025-07-04 01:05:00+00:00,2025-07-04 01:05:00+00:00
2025-07-04 06:02:00+00:00,2025-07-04 06:04:00+00:00,XAUUSD,Buy,1.32,3031.5,0.0,3030.6,3031.5,90.0,112.86,00:00:02:00,0.57,533,1471883,2025-07-04 06:00:00+00:00,2025-07-04 06:00:00+00:00
2025-07-04 12:01:00+00:00,2025-07-04 12:03:00+00:00,XAUUSD,Buy,1.33,3028.7,0.0,3028.5,3028.7,20.0,20.61,00:00:02:00,0.1,532,1471955,2025-07-04 12:00:00+00:00,2025-07-04 12:00:00+00:00
2025-07-04 13:37:00+00:00,2025-07-04 13:37:00+00:00,XAUUSD,Buy,1.33,3009.8,0.0,3006.8,3009.8,300.0,393.01,00:00:00:00,1.97,531,1471974,2025-07-04 13:35:00+00:00,2025-07-04 13:35:00+00:00
2025-07-04 14:29:00+00:00,2025-07-04 14:30:00+00:00,XAUUSD,Buy,1.35,3009.1,0.0,3006.8,3009.1,230.0,304.42,00:00:01:00,1.5,530,1471984,2025-07-04 14:25:00+00:00,2025-07-04 14:25:00+00:00
2025-07-04 16:50:00+00:00,2025-07-04 16:53:00+00:00,XAUUSD,Buy,1.38,2971.7,0.0,2973.2,2971.7,-150.0,-213.21,00:00:03:00,-1.03,529,1472013,2025-07-04 16:50:00+00:00,2025-07-04 16:50:00+00:00
2025-07-04 18:58:00+00:00,2025-07-04 19:08:00+00:00,XAUUSD,Buy,1.36,2970.6,0.0,2964.8,2970.6,580.0,782.68,00:00:10:00,3.83,528,1472014,2025-07-04 16:55:00+00:00,2025-07-04 16:55:00+00:00
2025-07-05 01:07:00+00:00,2025-07-05 01:08:00+00:00,XAUUSD,Buy,2.24,3373.8,0.0,3371.54,3373.8,226.0,496.16,00:00:01:00,1.48,471,1472014,2025-07-04 16:55:00+00:00,2025-07-04 16:55:00+00:00
2025-07-05 18:47:00+00:00,2025-07-05 18:49:00+00:00,XAUUSD,Buy,2.27,3382.9,0.0,3378.54,3382.9,436.0,979.5,00:00:02:00,2.87,470,1472014,2025-07-04 16:55:00+00:00,2025-07-04 16:55:00+00:00
2025-07-08 08:09:00+00:00,2025-07-08 08:11:00+00:00,XAUUSD,Buy,2.87,3385.0,0.0,3382.04,3385.0,296.0,836.6,00:00:02:00,1.94,388,1472412,2025-07-08 08:05:00+00:00,2025-07-08 08:05:00+00:00
2025-07-08 08:25:00+00:00,2025-07-08 08:29:00+00:00,XAUUSD,Buy,2.93,3373.54,0.0,3375.04,3373.54,-150.0,-452.69,00:00:04:00,-1.03,387,1472416,2025-07-08 08:25:00+00:00,2025-07-08 08:25:00+00:00
2025-08-01 16:40:00+00:00,2025-08-01 16:42:00+00:00,XAUUSD,Buy,0.91,2653.5,0.0,2651.87,2653.5,163.0,144.23,00:00:02:00,1.06,578,1477483,2025-08-01 16:40:00+00:00,2025-08-01 16:40:00+00:00
2025-08-04 16:46:00+00:00,2025-08-04 16:47:00+00:00,XAUUSD,Buy,1.41,2988.1,0.0,2986.5,2988.1,160.0,219.25,00:00:01:00,1.03,527,1477748,2025-08-04 16:45:00+00:00,2025-08-04 16:45:00+00:00
2025-08-05 05:15:00+00:00,2025-08-05 05:16:00+00:00,XAUUSD,Buy,2.34,3373.54,0.0,3375.04,3373.54,-150.0,-361.53,00:00:01:00,-1.03,469,1477886,2025-08-05 05:15:00+00:00,2025-08-05 05:15:00+00:00
2025-08-05 15:37:00+00:00,2025-08-05 15:39:00+00:00,XAUUSD,Buy,2.31,3345.8,0.0,3342.83,3345.8,297.0,675.67,00:00:02:00,1.95,468,1478010,2025-08-05 15:35:00+00:00,2025-08-05 15:35:00+00:00
2025-08-05 19:18:00+00:00,2025-08-05 19:20:00+00:00,XAUUSD,Buy,2.36,3298.63,0.0,3300.13,3298.63,-150.0,-364.62,00:00:02:00,-1.03,467,1478054,2025-08-05 19:15:00+00:00,2025-08-05 19:15:00+00:00
2025-08-07 13:52:00+00:00,2025-08-07 14:02:00+00:00,XAUUSD,Buy,3.06,3314.03,0.0,3315.53,3314.03,-150.0,-472.77,00:00:10:00,-1.03,406,1478541,2025-08-07 13:50:00+00:00,2025-08-07 13:50:00+00:00
2025-08-09 15:32:00+00:00,2025-08-09 15:36:00+00:00,XAUUSD,Buy,3.08,3634.66,0.0,3636.16,3634.66,-150.0,-475.86,00:00:04:00,-1.03,362,1478901,2025-08-08 20:55:00+00:00,2025-08-08 20:55:00+00:00
2025-08-12 13:59:00+00:00,2025-08-12 13:59:00+00:00,XAUUSD,Buy,14.42,4196.12,0.0,4197.62,4196.12,-150.0,-2227.89,00:00:00:00,-1.03,236,1479369,2025-08-12 13:55:00+00:00,2025-08-12 13:55:00+00:00
2025-08-12 14:08:00+00:00,2025-08-12 14:08:00+00:00,XAUUSD,Buy,14.27,4180.02,0.0,4181.52,4180.02,-150.0,-2204.72,00:00:00:00,-1.03,235,1479371,2025-08-12 14:05:00+00:00,2025-08-12 14:05:00+00:00
2025-09-03 23:27:00+00:00,2025-09-03 23:30:00+00:00,XAUUSD,Buy,1.43,2980.1,0.0,2981.6,2980.1,-150.0,-220.94,00:00:03:00,-1.03,526,1483857,2025-09-03 23:25:00+00:00,2025-09-03 23:25:00+00:00
2025-09-04 08:34:00+00:00,2025-09-04 08:38:00+00:00,XAUUSD,Buy,1.41,3044.1,0.0,3041.1,3044.1,300.0,416.65,00:00:04:00,1.97,525,1483966,2025-09-04 08:30:00+00:00,2025-09-04 08:30:00+00:00
2025-09-04 18:08:00+00:00,2025-09-04 18:09:00+00:00,XAUUSD,Buy,1.44,3056.0,0.0,3055.11,3056.0,89.0,121.68,00:00:01:00,0.56,524,1484081,2025-09-04 18:05:00+00:00,2025-09-04 18:05:00+00:00
2025-09-05 02:13:00+00:00,2025-09-05 02:16:00+00:00,XAUUSD,Buy,2.34,3279.3,0.0,3277.03,3279.3,227.0,520.65,00:00:03:00,1.49,466,1484166,2025-09-05 02:10:00+00:00,2025-09-05 02:10:00+00:00
2025-09-05 14:03:00+00:00,2025-09-05 14:04:00+00:00,XAUUSD,Buy,2.37,3323.83,0.0,3325.33,3323.83,-150.0,-366.17,00:00:01:00,-1.03,465,1484308,2025-09-05 14:00:00+00:00,2025-09-05 14:00:00+00:00
2025-09-06 00:47:00+00:00,2025-09-06 00:48:00+00:00,XAUUSD,Buy,2.8,3299.33,0.0,3300.83,3299.33,-150.0,-432.6,00:00:01:00,-1.03,430,1484391,2025-09-05 20:55:00+00:00,2025-09-05 20:55:00+00:00
2025-09-09 06:07:00+00:00,2025-09-09 06:08:00+00:00,XAUUSD,Buy,3.05,3644.0,0.0,3643.16,3644.0,84.0,242.47,00:00:01:00,0.53,361,1484765,2025-09-09 06:05:00+00:00,2025-09-09 06:05:00+00:00
2025-09-09 19:51:00+00:00,2025-09-09 19:59:00+00:00,XAUUSD,Buy,3.06,3629.3,0.0,3629.86,3629.3,-56.0,-185.13,00:00:08:00,-0.4,360,1484930,2025-09-09 19:50:00+00:00,2025-09-09 19:50:00+00:00
2025-09-12 05:12:00+00:00,2025-09-12 05:17:00+00:00,XAUUSD,Buy,14.13,4176.0,0.0,4172.42,4176.0,358.0,4994.95,00:00:05:00,2.36,234,1485582,2025-09-12 05:10:00+00:00,2025-09-12 05:10:00+00:00
2025-10-01 17:35:00+00:00,2025-10-01 17:52:00+00:00,XAUUSD,Buy,0.92,2685.37,0.0,2686.87,2685.37,-150.0,-142.14,00:00:17:00,-1.04,577,1489319,2025-10-01 17:35:00+00:00,2025-10-01 17:35:00+00:00
2025-10-04 05:42:00+00:00,2025-10-04 05:43:00+00:00,XAUUSD,Buy,1.45,3115.91,0.0,3117.41,3115.91,-150.0,-224.03,00:00:01:00,-1.03,523,1489899,2025-10-03 20:55:00+00:00,2025-10-03 20:55:00+00:00
2025-10-04 13:35:00+00:00,2025-10-04 13:37:00+00:00,XAUUSD,Buy,1.43,3123.9,0.0,3121.61,3123.9,229.0,321.03,00:00:02:00,1.49,522,1489899,2025-10-03 20:55:00+00:00,2025-10-03 20:55:00+00:00
2025-10-04 15:59:00+00:00,2025-10-04 16:00:00+00:00,XAUUSD,Buy,1.46,3156.8,0.0,3156.62,3156.8,18.0,19.71,00:00:01:00,0.09,521,1489899,2025-10-03 20:55:00+00:00,2025-10-03 20:55:00+00:00
2025-10-04 17:09:00+00:00,2025-10-04 17:21:00+00:00,XAUUSD,Buy,1.46,3161.0,0.0,3152.42,3161.0,858.0,1246.11,00:00:12:00,5.7,520,1489899,2025-10-03 20:55:00+00:00,2025-10-03 20:55:00+00:00
