open_time,close_time,Symbol,action,lots,SL,TP,entry_price,exit_price,pips,profit,Duration (DDHHMMSS),Change %,trade_id,M5_candle_idx,M5_candle_time,M15_candle_idx,M15_candle_time,H1_candle_idx,H1_candle_time,H4_candle_idx,H4_candle_time,D1_candle_idx,D1_candle_time
2021-11-16 16:34:00,2021-11-16 16:40:00,XAUUSD,Buy,0.25,1853.71,0.0,1855.21,1853.71,-150.0,-38.63,00:00:06:00,-1.02,943,41241.0,2021-11-16 16:30:00,13810.0,2021-11-16 16:30:00,3452.0,2021-11-16 16:00:00,892.0,2021-11-16 16:00:00,171.0,2021-11-16
2021-10-28 15:36:00,2021-10-28 15:51:00,XAUUSD,Buy,0.24,1798.8,0.0,1792.92,1798.8,588.0,140.04,00:00:15:00,3.86,944,37482.0,2021-10-28 15:35:00,12554.0,2021-10-28 15:30:00,3138.0,2021-10-28 15:00:00,810.0,2021-10-28 12:00:00,155.0,2021-10-28
2021-10-22 16:38:00,2021-10-22 16:40:00,XAUUSD,Buy,0.24,1787.88,0.0,1789.38,1787.88,-150.0,-37.08,00:00:02:00,-1.01,945,36348.0,2021-10-22 16:35:00,12174.0,2021-10-22 16:30:00,3043.0,2021-10-22 16:00:00,786.0,2021-10-22 16:00:00,150.0,2021-10-22
2021-10-15 17:11:00,2021-10-15 18:47:00,XAUUSD,Buy,0.24,1768.7,0.0,1767.02,1768.7,168.0,39.24,00:01:36:00,1.08,946,34922.0,2021-10-15 17:10:00,11696.0,2021-10-15 17:00:00,2924.0,2021-10-15 17:00:00,755.0,2021-10-15 16:00:00,144.0,2021-10-15
2021-10-08 15:15:00,2021-10-08 15:20:00,XAUUSD,Buy,0.24,1762.72,0.0,1764.22,1762.72,-150.0,-37.08,00:00:05:00,-1.01,947,33466.0,2021-10-08 15:15:00,11209.0,2021-10-08 15:15:00,2802.0,2021-10-08 15:00:00,723.0,2021-10-08 12:00:00,138.0,2021-10-08
2021-09-29 15:23:00,2021-09-29 15:31:00,XAUUSD,Buy,0.24,1728.1,0.0,1726.43,1728.1,167.0,39.0,00:00:08:00,1.08,948,31460.0,2021-09-29 15:20:00,10537.0,2021-09-29 15:15:00,2634.0,2021-09-29 15:00:00,680.0,2021-09-29 12:00:00,130.0,2021-09-29
2021-09-28 14:52:00,2021-09-28 14:59:00,XAUUSD,Buy,0.24,1734.4,0.0,1731.33,1734.4,307.0,72.6,00:00:07:00,2.04,949,31167.0,2021-09-28 14:50:00,10439.0,2021-09-28 14:45:00,2609.0,2021-09-28 14:00:00,674.0,2021-09-28 12:00:00,129.0,2021-09-28
2021-09-23 14:09:00,2021-09-23 14:14:00,XAUUSD,Buy,0.23,1758.2,0.0,1755.12,1758.2,308.0,69.8,00:00:05:00,2.0,950,30299.0,2021-09-23 14:05:00,10148.0,2021-09-23 14:00:00,2537.0,2021-09-23 14:00:00,655.0,2021-09-23 12:00:00,125.0,2021-09-23
2021-09-17 13:07:00,2021-09-17 13:30:00,XAUUSD,Buy,0.23,1761.7,0.0,1758.62,1761.7,308.0,69.8,00:00:23:00,2.04,951,29141.0,2021-09-17 13:05:00,9760.0,2021-09-17 13:00:00,2440.0,2021-09-17 13:00:00,630.0,2021-09-17 12:00:00,120.0,2021-09-17
2021-09-16 14:40:00,2021-09-16 14:46:00,XAUUSD,Buy,0.23,1751.9,0.0,1752.32,1751.9,-42.0,-10.7,00:00:06:00,-0.31,952,28873.0,2021-09-16 14:40:00,9670.0,2021-09-16 14:30:00,2417.0,2021-09-16 14:00:00,624.0,2021-09-16 12:00:00,119.0,2021-09-16
2021-09-16 07:12:00,2021-09-16 08:07:00,XAUUSD,Buy,0.23,1784.38,0.0,1785.88,1784.38,-150.0,-35.54,00:00:55:00,-1.03,953,28783.0,2021-09-16 07:10:00,9640.0,2021-09-16 07:00:00,2410.0,2021-09-16 07:00:00,622.0,2021-09-16 04:00:00,119.0,2021-09-16
2021-09-14 14:46:00,2021-09-14 15:18:00,XAUUSD,Buy,0.22,1797.4,0.0,1791.52,1797.4,588.0,128.37,00:00:32:00,3.85,954,28300.0,2021-09-14 14:45:00,9479.0,2021-09-14 14:45:00,2369.0,2021-09-14 14:00:00,612.0,2021-09-14 12:00:00,117.0,2021-09-14
2021-09-10 11:48:00,2021-09-10 13:21:00,XAUUSD,Buy,0.22,1797.4,0.0,1793.62,1797.4,378.0,82.17,00:01:33:00,2.53,955,27692.0,2021-09-10 11:45:00,9275.0,2021-09-10 11:45:00,2318.0,2021-09-10 11:00:00,598.0,2021-09-10 08:00:00,114.0,2021-09-10
2021-09-08 14:50:00,2021-09-08 14:56:00,XAUUSD,Buy,0.21,1786.9,0.0,1783.82,1786.9,308.0,63.73,00:00:06:00,2.0,956,27155.0,2021-09-08 14:50:00,9095.0,2021-09-08 14:45:00,2273.0,2021-09-08 14:00:00,587.0,2021-09-08 12:00:00,112.0,2021-09-08
2021-09-08 14:48:00,2021-09-08 14:49:00,XAUUSD,Buy,0.21,1783.68,0.0,1785.18,1783.68,-150.0,-32.45,00:00:01:00,-1.01,957,27154.0,2021-09-08 14:45:00,9095.0,2021-09-08 14:45:00,2273.0,2021-09-08 14:00:00,587.0,2021-09-08 12:00:00,112.0,2021-09-08
2021-09-07 10:52:00,2021-09-07 11:52:00,XAUUSD,Buy,0.22,1809.62,0.0,1811.12,1809.62,-150.0,-33.99,00:01:00:00,-1.05,958,26820.0,2021-09-07 10:50:00,8983.0,2021-09-07 10:45:00,2245.0,2021-09-07 10:00:00,580.0,2021-09-07 08:00:00,111.0,2021-09-07
2021-08-31 14:08:00,2021-08-31 14:15:00,XAUUSD,Buy,0.22,1803.0,0.0,1802.72,1803.0,28.0,5.17,00:00:07:00,0.16,959,25450.0,2021-08-31 14:05:00,8524.0,2021-08-31 14:00:00,2131.0,2021-08-31 14:00:00,550.0,2021-08-31 12:00:00,105.0,2021-08-31
2021-08-27 10:28:00,2021-08-27 11:48:00,XAUUSD,Buy,0.22,1794.22,0.0,1795.72,1794.22,-150.0,-33.99,00:01:20:00,-1.04,960,24834.0,2021-08-27 10:25:00,8317.0,2021-08-27 10:15:00,2079.0,2021-08-27 10:00:00,536.0,2021-08-27 08:00:00,102.0,2021-08-27
2021-08-19 15:03:00,2021-08-19 15:05:00,XAUUSD,Buy,0.22,1780.92,0.0,1782.42,1780.92,-150.0,-33.99,00:00:02:00,-1.03,961,23169.0,2021-08-19 15:00:00,7760.0,2021-08-19 15:00:00,1940.0,2021-08-19 15:00:00,500.0,2021-08-19 12:00:00,95.0,2021-08-19
2021-08-08 23:53:00,2021-08-08 23:55:00,XAUUSD,Buy,0.22,1721.8,0.0,1719.37,1721.8,243.0,52.47,00:00:02:00,1.61,962,20693.0,2021-08-08 23:50:00,6931.0,2021-08-08 23:45:00,1732.0,2021-08-08 23:00:00,447.0,2021-08-08 20:00:00,85.0,2021-08-08
2021-08-06 13:46:00,2021-08-06 13:46:00,XAUUSD,Buy,0.22,1778.12,0.0,1779.62,1778.12,-150.0,-33.99,00:00:00:00,-1.03,963,20575.0,2021-08-06 13:45:00,6891.0,2021-08-06 13:45:00,1722.0,2021-08-06 13:00:00,444.0,2021-08-06 12:00:00,84.0,2021-08-06
2021-08-04 15:21:00,2021-08-04 15:25:00,XAUUSD,Buy,0.22,1810.98,0.0,1812.48,1810.98,-150.0,-33.99,00:00:04:00,-1.02,964,20020.0,2021-08-04 15:20:00,6705.0,2021-08-04 15:15:00,1676.0,2021-08-04 15:00:00,432.0,2021-08-04 12:00:00,82.0,2021-08-04
2021-07-23 11:23:00,2021-07-23 11:57:00,XAUUSD,Buy,0.22,1797.4,0.0,1797.82,1797.4,-42.0,-10.23,00:00:34:00,-0.31,965,17680.0,2021-07-23 11:20:00,5921.0,2021-07-23 11:15:00,1480.0,2021-07-23 11:00:00,381.0,2021-07-23 08:00:00,72.0,2021-07-23
2021-07-23 11:10:00,2021-07-23 11:11:00,XAUUSD,Buy,0.22,1797.68,0.0,1799.18,1797.68,-150.0,-33.99,00:00:01:00,-1.01,966,17678.0,2021-07-23 11:10:00,5920.0,2021-07-23 11:00:00,1480.0,2021-07-23 11:00:00,381.0,2021-07-23 08:00:00,72.0,2021-07-23
2021-07-22 09:34:00,2021-07-22 11:05:00,XAUUSD,Buy,0.22,1796.0,0.0,1793.62,1796.0,238.0,51.37,00:01:31:00,1.55,967,17371.0,2021-07-22 09:30:00,5818.0,2021-07-22 09:30:00,1454.0,2021-07-22 09:00:00,375.0,2021-07-22 08:00:00,71.0,2021-07-22
2021-07-19 08:02:00,2021-07-19 08:57:00,XAUUSD,Buy,0.22,1805.8,0.0,1804.82,1805.8,98.0,20.57,00:00:55:00,0.62,968,16492.0,2021-07-19 08:00:00,5524.0,2021-07-19 08:00:00,1381.0,2021-07-19 08:00:00,357.0,2021-07-19 08:00:00,68.0,2021-07-19
2021-07-12 15:00:00,2021-07-12 15:49:00,XAUUSD,Buy,0.2,1805.8,0.0,1792.92,1805.8,1288.0,256.7,00:00:49:00,8.43,969,15143.0,2021-07-12 15:00:00,5072.0,2021-07-12 15:00:00,1268.0,2021-07-12 15:00:00,327.0,2021-07-12 12:00:00,62.0,2021-07-12
2021-06-23 18:02:00,2021-06-23 18:09:00,XAUUSD,Buy,0.21,1781.62,0.0,1783.12,1781.62,-150.0,-32.45,00:00:07:00,-1.05,970,11478.0,2021-06-23 18:00:00,3844.0,2021-06-23 18:00:00,961.0,2021-06-23 18:00:00,247.0,2021-06-23 16:00:00,46.0,2021-06-23
2021-06-23 17:32:00,2021-06-23 17:38:00,XAUUSD,Buy,0.21,1784.42,0.0,1785.92,1784.42,-150.0,-32.45,00:00:06:00,-1.04,971,11472.0,2021-06-23 17:30:00,3842.0,2021-06-23 17:30:00,960.0,2021-06-23 17:00:00,247.0,2021-06-23 16:00:00,46.0,2021-06-23
2021-06-11 10:28:00,2021-06-11 11:40:00,XAUUSD,Buy,0.2,1893.3,0.0,1890.89,1893.3,241.0,47.3,00:01:12:00,1.54,972,9104.0,2021-06-11 10:25:00,3048.0,2021-06-11 10:15:00,761.0,2021-06-11 10:00:00,195.0,2021-06-11 08:00:00,36.0,2021-06-11
2021-06-03 07:51:00,2021-06-03 08:14:00,XAUUSD,Buy,0.2,1897.5,0.0,1895.81,1897.5,169.0,32.9,00:00:23:00,1.09,973,7353.0,2021-06-03 07:50:00,2462.0,2021-06-03 07:45:00,614.0,2021-06-03 07:00:00,157.0,2021-06-03 04:00:00,29.0,2021-06-03
2021-06-03 07:27:00,2021-06-03 07:31:00,XAUUSD,Buy,0.2,1897.11,0.0,1898.61,1897.11,-150.0,-30.9,00:00:04:00,-1.01,974,7348.0,2021-06-03 07:25:00,2460.0,2021-06-03 07:15:00,614.0,2021-06-03 07:00:00,157.0,2021-06-03 04:00:00,29.0,2021-06-03
